pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y
298.482041,302.035433,214.437174,360.839753,692.149935,296.194710,562.173204,383.687530
297.970000,301.950000,213.930000,360.870000,691.990000,295.990000,561.319404,379.577190
297.950000,301.930000,213.880000,360.710000,691.970000,295.950000,561.105954,378.628650
297.930000,301.920000,213.870000,360.440000,692.060000,295.910000,561.319404,375.466850
297.900000,301.900000,213.940000,359.960000,692.020000,295.920000,561.746304,373.253590
297.890000,301.880000,213.880000,359.840000,692.000000,295.960000,563.027004,372.937410
297.860000,301.860000,214.020000,359.200000,692.000000,295.960000,563.667354,371.356510
297.830000,301.840000,213.990000,359.080000,691.990000,295.970000,563.667354,367.562350
297.810000,301.830000,213.950000,359.000000,692.000000,295.980000,563.453904,367.562350
297.810000,301.810000,213.910000,358.920000,692.020000,295.970000,563.453904,365.349090
297.780000,301.810000,213.860000,358.840000,692.010000,295.980000,563.667354,362.503470
297.750000,301.790000,213.830000,358.780000,692.000000,296.010000,564.020000,361.720000
297.710000,301.780000,213.800000,358.740000,691.990000,295.990000,563.800000,360.450000
297.720000,301.770000,213.770000,358.690000,692.030000,295.940000,563.630000,359.200000
297.680000,301.770000,213.740000,358.670000,692.020000,295.980000,562.900000,358.020000
297.610000,301.810000,213.740000,358.640000,692.000000,296.000000,562.290000,357.020000
297.590000,301.780000,213.710000,358.650000,692.030000,295.990000,561.959754,355.231330
297.590000,301.750000,213.680000,358.730000,691.990000,296.000000,561.830000,354.270000
297.530000,301.770000,213.650000,358.770000,692.010000,296.000000,562.600104,353.650430
297.240000,301.880000,213.670000,358.800000,692.000000,295.980000,562.930000,353.570000
297.190000,301.900000,213.650000,358.870000,691.960000,296.010000,562.880000,353.410000
297.190000,301.900000,213.650000,358.910000,691.990000,295.990000,560.465604,350.488630
297.170000,301.910000,213.630000,358.980000,692.020000,296.010000,560.252154,350.172450
297.150000,301.920000,213.640000,359.040000,691.990000,296.040000,558.971453,350.172450
297.140000,301.910000,213.680000,359.100000,692.030000,296.050000,559.184903,351.120990
297.110000,301.930000,213.680000,359.150000,692.030000,296.020000,558.971453,351.753350
