pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y
105.133414,899.614406,75.889292,529.724197,658.272800,902.653636,527.147789,514.687530
105.000000,900.010000,75.990000,530.000000,657.940000,903.020000,527.030000,515.000000
105.020000,900.030000,75.990000,529.990000,657.930000,903.020000,527.020000,514.960000
105.000000,900.020000,75.990000,529.990000,657.960000,902.960000,527.030000,514.930000
104.990000,900.000000,76.010000,530.010000,657.940000,902.970000,527.030000,514.970000
104.980000,900.000000,76.010000,530.000000,657.920000,902.940000,527.010000,514.920000
104.950000,900.010000,76.010000,530.010000,657.920000,902.990000,526.990000,514.940000
104.980000,900.030000,76.000000,530.000000,657.910000,903.010000,527.030000,514.940000
104.980000,900.040000,76.000000,530.000000,657.870000,903.020000,527.030000,514.910000
104.980000,900.010000,75.990000,530.020000,657.900000,902.920000,527.020000,514.940000
104.970000,899.990000,75.980000,529.990000,657.900000,902.950000,527.020000,514.970000
104.980000,900.000000,75.980000,530.000000,657.930000,903.010000,527.000000,514.970000
105.000000,900.010000,75.980000,530.000000,657.930000,902.950000,526.980000,515.010000
105.030000,900.000000,76.000000,529.990000,655.616533,900.405244,527.000000,514.990000
105.010000,900.010000,75.990000,530.000000,655.970000,899.990000,527.010000,514.990000
105.040000,899.990000,76.020000,530.020000,655.910000,899.970000,527.000000,514.990000
105.020000,899.990000,76.010000,530.020000,656.010000,900.000000,527.000000,514.990000
104.990000,900.010000,76.020000,530.030000,655.950000,899.960000,527.000000,515.020000
104.990000,900.030000,76.020000,530.030000,655.990000,899.940000,526.990000,514.990000
105.010000,900.010000,76.010000,530.030000,655.960000,899.940000,526.990000,515.010000
104.980000,900.030000,76.030000,530.040000,655.970000,899.950000,527.000000,515.010000
104.980000,900.010000,76.020000,530.030000,655.930000,899.960000,526.990000,515.060000
105.000000,900.020000,76.020000,530.060000,655.237066,900.405244,527.030000,515.010000
104.990000,900.030000,76.060000,530.070000,655.010000,899.980000,527.010000,515.030000
104.970000,900.040000,76.050000,530.080000,655.010000,899.970000,527.010000,515.090000
104.980000,900.030000,76.060000,530.090000,654.960000,899.920000,523.305689,510.577190
104.980000,900.020000,76.060000,530.080000,654.960000,899.940000,523.092239,511.209550
104.990000,900.020000,76.050000,530.070000,654.990000,899.920000,522.880000,511.130000
105.000000,900.010000,76.060000,530.090000,654.950000,899.920000,523.030000,511.220000
105.010000,900.020000,76.090000,530.080000,653.339733,900.405244,523.040000,511.200000
105.000000,900.030000,76.090000,530.100000,652.990000,899.990000,523.305689,510.577190
105.000000,900.010000,76.070000,530.110000,652.990000,900.000000,521.811538,512.790450
104.990000,900.010000,76.080000,530.120000,653.040000,899.970000,521.811538,512.790450
104.990000,900.010000,76.090000,530.140000,652.980000,899.940000,522.040000,513.100000
104.980000,900.000000,76.090000,530.120000,652.990000,899.920000,522.665338,513.422810
104.970000,900.020000,76.090000,530.150000,652.930000,899.840000,523.060000,513.120000
104.990000,900.010000,76.100000,530.150000,652.960266,899.281049,521.171188,514.687530
105.000000,900.010000,76.100000,530.170000,653.010000,899.010000,521.384638,515.319890
104.980000,900.000000,76.130000,530.170000,652.980000,899.000000,520.744288,516.900790
104.980000,899.980000,76.140000,530.160000,652.960000,899.000000,520.744288,520.694950
104.990000,899.970000,76.160000,530.180000,653.050000,898.980000,520.744288,519.430230
104.990000,899.990000,76.160000,530.180000,652.990000,898.960000,521.100000,519.170000
105.000000,899.990000,76.170000,530.190000,652.960000,898.980000,521.598088,519.746410
105.010000,899.960000,76.160000,530.230000,653.010000,898.940000,522.080000,520.230000
105.000000,899.990000,76.190000,530.230000,652.960000,898.950000,520.957738,521.643490
104.980000,899.970000,76.200000,530.220000,653.030000,898.880000,519.890488,523.856750
104.990000,899.950000,76.220000,530.250000,653.000000,898.940000,519.890488,524.805290
105.000000,900.000000,76.240000,530.250000,653.050000,898.930000,519.890488,524.805290
105.000000,899.980000,76.250000,530.270000,653.070000,898.990000,520.070000,525.180000
104.990000,900.000000,76.250000,530.270000,653.010000,898.980000,520.317388,525.753830
104.980000,899.970000,76.280000,530.290000,653.100000,898.940000,520.530838,526.702370
104.990000,899.990000,76.270000,530.310000,653.040000,898.960000,520.744288,527.018550
104.990000,899.990000,76.270000,530.380000,653.120000,898.930000,520.957738,528.915630
104.990000,899.990000,76.270000,530.380000,653.150000,898.890000,520.957738,528.915630
105.000000,899.980000,76.290000,530.390000,653.160000,898.980000,521.171188,530.496530
104.980000,900.000000,76.280000,530.440000,654.478133,898.718951,521.171188,530.496530
104.970000,899.980000,76.350000,530.410000,654.050000,898.990000,522.024988,531.445070
104.990000,899.980000,76.290000,530.490000,654.040000,898.990000,522.451888,532.077430
105.000000,900.000000,76.070000,531.020000,654.060000,898.990000,522.238438,533.025970
105.000000,899.990000,76.120000,531.000000,654.090000,898.990000,522.010000,533.770000
105.010000,900.030000,76.110000,531.020000,654.040000,898.990000,521.960000,534.860000
104.950000,900.060000,76.130000,531.050000,654.080000,899.010000,521.811538,535.555410
104.980000,900.040000,76.160000,531.040000,654.060000,899.040000,522.200000,536.270000
104.960000,900.040000,76.170000,531.070000,654.060000,899.020000,522.390000,537.160000
104.990000,900.020000,76.160000,531.070000,654.060000,899.020000,522.680000,537.970000
104.970000,899.990000,76.190000,531.100000,654.050000,899.040000,522.740000,538.810000
104.950000,899.990000,76.200000,531.110000,654.030000,899.060000,522.400000,539.840000
104.980000,899.980000,76.170000,531.160000,654.070000,899.040000,522.080000,540.590000
104.990000,899.950000,76.200000,531.150000,654.080000,899.070000,522.270000,541.040000
105.050000,899.920000,76.190000,531.240000,654.050000,899.070000,522.665338,542.511370
105.050000,899.910000,76.210000,531.180000,654.040000,899.070000,523.030000,543.600000
105.040000,899.920000,76.210000,531.190000,658.272800,899.843147,522.920000,544.670000
104.960000,899.910000,76.210000,531.180000,657.990000,899.970000,523.100000,545.180000
104.910000,899.960000,76.190000,531.250000,658.020000,900.000000,523.060000,545.930000
104.890000,899.980000,76.220000,531.270000,657.960000,900.020000,522.878788,545.040810
104.970000,900.000000,76.250000,531.250000,657.990000,900.020000,521.811538,546.621710
105.000000,899.990000,76.230000,531.310000,658.000000,900.040000,521.811538,546.621710
104.990000,900.000000,76.240000,531.320000,657.980000,900.050000,522.024988,546.621710
105.030000,899.990000,76.250000,531.330000,658.010000,900.040000,522.238438,548.202610
104.990000,899.970000,75.600809,531.326665,657.960000,900.040000,522.238438,548.202610
105.010000,899.980000,75.600809,531.326665,658.010000,900.060000,522.024988,549.151150
105.020000,899.990000,75.600809,531.326665,658.000000,900.090000,521.980000,549.670000
105.000000,900.000000,75.600809,531.540328,658.010000,900.120000,522.210000,549.960000
105.010000,899.970000,75.600809,531.540328,657.940000,900.040000,520.744288,551.364410
105.010000,899.980000,75.600809,531.860822,657.990000,900.050000,520.150000,552.030000
105.010000,899.990000,75.600809,531.967653,658.010000,900.040000,522.238438,551.680590
104.990000,899.980000,75.600809,531.967653,658.040000,900.060000,522.390000,552.170000
104.990000,899.990000,75.600809,531.967653,658.050000,900.010000,522.680000,552.870000
105.030000,899.980000,75.600809,531.967653,660.170134,897.594756,522.890000,553.350000
105.010000,899.980000,75.600809,531.967653,660.010000,897.970000,522.780000,553.900000
105.050000,899.990000,75.600809,531.967653,659.980000,898.010000,523.010000,554.110000
105.030000,899.990000,75.600809,531.967653,660.000000,898.010000,523.080000,554.530000
105.020000,899.990000,75.600809,531.967653,660.030000,898.020000,523.170000,555.030000
105.030000,899.990000,75.600809,531.967653,660.020000,898.020000,522.950000,555.760000
105.020000,900.010000,75.600809,531.967653,660.010000,898.020000,523.170000,555.960000
105.050000,900.000000,75.600809,531.967653,660.030000,898.030000,523.250000,556.330000
105.050000,900.000000,75.600809,531.967653,660.020000,898.010000,523.220000,556.960000
105.030000,899.990000,75.600809,531.967653,660.030000,898.050000,523.150000,557.440000
105.030000,900.000000,75.600809,531.967653,660.010000,898.020000,522.900000,557.930000
105.010000,900.010000,75.600809,531.967653,660.020000,898.090000,523.260000,558.040000
105.020000,900.000000,75.528688,532.181315,660.030000,898.070000,523.770000,558.090000
105.020000,900.010000,75.456568,532.181315,660.020000,898.110000,522.024988,560.849810
105.020000,900.010000,75.384447,532.181315,660.100000,898.110000,521.970000,561.130000
105.020000,900.010000,75.384447,532.288147,659.970000,898.060000,522.030000,561.610000
105.010000,899.990000,75.384447,532.501809,659.990000,898.050000,522.070000,561.880000
105.020000,900.000000,75.384447,532.501809,659.990000,898.030000,522.130000,562.160000
105.030000,900.010000,75.384447,532.501809,659.970000,898.050000,522.020000,562.880000
105.020000,899.990000,75.384447,532.501809,659.970000,898.020000,522.090000,563.040000
105.040000,900.000000,75.384447,532.501809,660.020000,898.070000,522.320000,563.210000
105.030000,900.010000,75.384447,532.501809,660.030000,898.070000,522.670000,563.510000
105.040000,900.000000,75.384447,532.501809,660.050000,898.030000,522.740000,563.870000
105.040000,900.000000,75.384447,532.608640,659.990000,898.050000,522.800000,563.970000
105.030000,899.990000,75.384447,532.608640,659.930000,898.080000,520.744288,566.857230
