pt1_cam1_Z,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_Z,pt2_cam2_X,pt2_cam2_Y
310.14,407.92,528.03,316.48,758.800677,508.734788
310.1,407.72,527.94,315.371536,758.351876,508.734788
310.07,407.46,527.88,314.81,758.02,507.96
310.17,407.08,527.84,313.5,758,506.95
310.12,406.97,527.7,315.371536,757.88,505.99
310.06,406.91,527.46,316.81,757.72,505.13
310.03,406.92,527.03,315.371536,753.415074,500.092384
310.02,406.78,526.97,314.83,755.210275,496.768382
310.1,406.6,526.94,313.8,752.068673,497.433183
310.08,406.2,527.01,312.78,752.068673,497.433183
310.06,406.07,527,314.187198,752.068673,497.433183
310.05,405.96,526.99,314.96,752.068673,497.433183
310.04,405.85,527,316.09,751.79,496.86
310.17,405.74,527.01,317.148042,752.517474,496.768382
310.15,405.6,527.05,317.09,752.67,496.97
310.13,405.22,527.22,317.02,752.12,497.05
310.11,405.11,527.34,317.05,751.47,497.19
310.1,404.97,527.57,317.08,750.71,497.41
310.11,404.75,527.98,317.12,749.68,497.75
310.27,404.63,528.09,317.13,748.74,497.91
310.53,404.2,528.46,317.15,747.95,498.08
310.89,403.98,529,317.15,747.17,498.26
310.9,403.9,529.12,317.16,742.643869,493.444381
310.9,403.8,529.33,317.16,743.16,493.39
310.92,403.37,530.03,317.17,743.09,494.78
311.02,402.93,530.79,320.97,737.707067,500.757184
311.02,402.78,531.23,323.27,740.399868,504.081186
311.02,402.45,531.79,325,740.24,506.83
311.04,402.17,532.04,324.97,740.16,510.06
311.2,402.08,532.26,324.8,740.42,513.04
311.19,401.94,532.64,324.88,739.053467,516.712392
311.17,401.75,533.17,324.94,738.57,520.1
311.17,401.32,533.99,325.01,742.643869,527.349197
311.17,400.9,534.8,325.04,743.61,529.29
311.14,400.33,535.66,325.06,742.195069,531.337999
311.07,400.17,536.09,325.05,741.36,534
311.04,400,536.48,324.99,742.643869,531.337999
310.61,399.86,536.83,324.98,743.1,533.12
310.32,399.76,537.02,324.93,743.79,534.91
310.26,399.64,537.2,324.87,743.87,536.96
310.19,399.33,537.64,324.84,743.93,538.86
310.12,398.97,538.18,324.82,743.83,540.72
310.09,398.58,538.94,324.79,744.43907,544.634006
310.02,398.03,539.64,333.136601,744,546.87
309.98,397.9,539.81,333.14,743.57,548.68
309.92,397.75,539.93,332.68,742.94,550.4
309.86,397.57,540.02,332.51,742.13,552.03
309.77,397.13,540.2,331.97,741.31,553.72
309.99,396.99,540.29,332.06,742.195069,558.594812
310.26,396.8,540.34,332.25,741.77,560.36
310.97,396.59,540.4,332.37,740.87,561.85
312.09,396.03,540.66,332.58,739.9,562.9
313.06,395.74,540.95,333.21,738.96,563.87
313.78,395.23,541.02,333.98,737.98,564.8
313.32,395.01,540.97,334.9,736.809466,566.572416
312.99,394.8,540.89,335.84,736.11,567.59
312.9,394.42,540.86,336.81,735.19,567.53
312.83,393.97,540.79,337.68,734.565465,568.566817
312.81,393.74,540.62,338.13,734.565465,568.566817
312.88,393.32,540.12,337.32,735.911866,572.555619
312.94,393.02,540,336.64,732.770264,573.88522
312.81,392.73,539.83,335.58,732.770264,572.555619
312.57,392.11,539.72,334.69,731.872664,575.21482
312.05,391.93,539.27,333.67,732.84,574.29
311.93,391.68,538.87,332.63,734.3,573.48
311.86,391.24,538.26,331.59,733.84,570.26
311.82,390.93,538.04,329.12,734.3,567.76
311.86,390.46,537.92,326.65,734.31,564.76
311.91,389.94,537.73,323.86,734.55,561.89
311.95,389.3,537.56,321.45,734.75,558.89
311.83,389.11,536.93,321.06,734.85,555.9
311.66,388.98,536.2,320.68,734.74,552.92
311.35,388.55,536.02,320.48,734.45,549.9
311.01,387.92,535.95,320.36,733.79,546.86
310.96,387.22,535.89,320.25,733.04,543.97
310.95,386.9,535.61,320.16,732.321464,540.645204
310.98,386.45,535.07,320.12,731.93,538.99
311.03,386.03,534.95,320.12,731.33,536.79
311.07,385.69,534.78,320.09,731.41,534.97
310.99,385.04,534.73,320.1,730.526263,530.008399
310.88,384.41,534.69,320.15,730.24,527.76
310.78,384.07,534.4,314.221882,730.11,526.03
310.83,383.89,533.97,311.69,733.219064,526.684397
310.9,383.4,533.93,313.432324,731.872664,525.354796
310.97,382.88,533.91,313.12,731.52,523.6
310.89,382.25,533.95,312.91,731,521.88
310.77,381.94,533.89,312.87,728.282262,513.388391
310.71,381.55,533.89,312.89,728.282262,512.72359
310.76,380.99,533.94,312.92,727.384662,512.05879
310.88,380.42,534.02,312.92,724.24306,504.081186
310.95,380.07,534.04,312.99,724.24306,504.081186
310.99,379.79,534.04,313.06,723.58,503.13
310.94,379.14,534.18,313.22,724.24306,504.081186
310.85,378.87,534.22,313.41,724.02,503.62
310.76,378.47,534.33,314.15,723.18,503.03
310.83,377.91,534.6,315,721.95,502.41
310.92,377.19,535.07,315.95,719.755058,500.092384
310.99,376.95,535.12,316.83,719.2,499.83
310.95,376.62,535.23,317.56,715.715856,495.438782
310.85,376.01,535.59,317.74,716.09,495.05
310.82,375.32,536.11,317.85,714.369455,496.103582
310.89,374.84,536.69,317.97,713.29,496.99
310.99,374.22,536.95,318.15,712.21,498.63
311.06,373.96,537,318.33,712.574254,503.416386
311.01,373.65,537.08,319.07,712.9,505.47
310.93,373.04,537.37,319.81,713.07,507.95
311.02,372.27,538.03,320.52,713.36,510.38
311.12,371.85,538.58,320.72,713.91,512.83
311.14,371.18,538.89,320.9,714.04,515.27
311.13,370.9,538.96,321.06,714,518
311.04,370.54,539.04,321.2,713.86,520.82
310.99,369.99,539.22,321.32,713.93,523.25
311.06,369.33,539.55,321.48,713.98,525.59
311.16,368.91,540.03,322.44,713.99,528.02
311.29,368.26,540.22,323.25,714.07,530.12
311.21,367.96,540.32,324.14,714.15,532.2
311.12,367.62,540.46,325,714.12,534.35
311.05,366.91,541.06,325.85,714.07,536.49
311.18,366.06,541.83,326.75,714.818255,545.963606
311.32,365.36,542.38,327.71,714.8,548.29
311.54,365.03,542.36,328.86,714.9,549.95
312.04,364.85,542.04,329.71,714.9,551.79
312.09,364.37,542.15,324.486143,714.97,553.41
312.08,363.93,542.27,323.27,712.574254,563.248415
312.01,363.22,542.57,322.22,712.574254,563.248415
311.95,362.82,542.97,321.72,712.18,564.94
312.06,362.16,543.12,321.35,711.96,566.66
312.16,361.9,543.14,321.12,711.81,567.83
312.24,361.51,543.19,321.09,711.23,568.89
312.19,360.97,543.37,321.11,711.676654,569.896418
312.12,360.17,544.01,324.486143,711.72,570.86
312.05,359.51,544.65,324.486143,710.97,572.07
312.14,359.11,544.68,324.11,710.19,573.03
312.27,358.84,544.66,323.91,709.51,574.05
312.35,358.32,544.79,323.91,709.02,574.88
312.3,357.9,544.83,323.88,708.22,575.91
312.17,357.27,544.96,323.82,704.944651,577.209221
312.07,356.99,544.94,323.77,704.29,577.21
312.16,356.66,544.93,323.73,703.4,577.25
312.27,356.05,545.01,323.69,702.7,577.08
312.38,355.76,544.97,323.73,702.26,576.86
312.33,355.11,545.05,323.64,702.17,576.69
312.33,354.83,545,323.64,701.803049,575.21482
312.19,354.18,545.07,323.62,701.14,574.23
312.09,353.88,544.99,323.54,701.12,573.54
311.98,353.42,544.98,322.7,701.21,572.88
312.03,352.9,544.97,321.72,701.354249,576.544421
312.11,352.26,545.02,320.84,701.05,576.16
312.16,351.94,544.94,319.9,701.17,575.33
312.15,351.51,544.9,318.99,701.29,574.5
312.11,350.97,544.88,318.06,701.31,573.33
312,350.33,544.89,317.11,701.24,571.88
311.89,349.98,544.75,316.17,701.49,570.77
311.94,349.67,544.54,315.27,695.071046,565.907616
312.01,349.17,544.1,314.3,695.968646,565.907616
312.04,348.84,543.99,313.31,695.86,564.19
311.95,348.14,544,315.800999,696.13,562.62
311.81,347.8,543.87,314.616662,696.06,560.73
311.65,347.15,543.85,314.55,696,558.85
311.26,346.86,543.64,314.29,695.87,556.93
311.12,346.43,543.12,314.09,695.64,554.96
311.02,346.01,543,313.88,694.97,552.75
311.06,345.62,542.89,313.7,694.2,550.59
311.11,345,542.86,313.66,693.06,548.04
311.18,344.4,542.8,313.73,691.480644,543.969205
311.17,344.06,542.54,313.81,689.236643,541.310004
311.14,343.9,541.98,313.78,692.378245,541.974804
311.05,343.67,541.43,313.82,692.94,541.16
310.96,343.08,541.31,313.87,693.04,540.02
310.88,342.79,541.12,313.81,692.73,538.69
310.91,342.14,541.09,313.79,691.480644,532.6676
310.99,341.82,540.96,313.69,690.17,531.68
311.07,341.13,540.94,313.78,689.31,530.33
310.99,340.82,540.77,313.83,688.787843,531.337999
310.89,340.14,540.75,313.89,688.27,529.94
310.81,339.93,540.44,308.948329,688.07,529.03
310.86,339.74,539.97,308.88,690.583044,528.678798
310.96,339.22,539.95,308.85,691.480644,523.360395
311.02,338.81,539.85,308.93,687.890242,523.360395
310.94,338.16,539.88,308.94,687.890242,523.360395
310.85,337.9,539.7,308.94,686.992642,522.030795
310.74,337.49,539.6,308.95,689.685443,522.030795
310.71,337.16,539.08,308.95,689.685443,522.030795
310.76,336.88,538.98,308.96,688.339043,521.365994
310.88,336.45,538.95,308.97,685.197441,516.712392
310.97,335.97,538.93,308.98,683.40224,518.706793
310.9,335.65,538.87,308.99,685.646241,518.706793
310.8,335.08,538.9,309,685.9,518.86
310.71,334.84,538.79,309.02,685.53,518.71
310.67,334.4,538.78,309.03,684.85,518.59
310.74,333.97,538.76,309.03,684.11,518.5
310.87,333.69,538.68,309.04,683.85104,515.382791
310.98,333.07,538.8,309.03,683.42,515.04
310.92,332.85,538.71,309.03,683.13,515.07
310.84,332.45,538.72,309.04,682.73,514.99
310.73,331.99,538.75,309.04,681.607039,514.717991
310.71,331.75,538.68,309.05,681.41,515.42
310.77,331.16,538.83,309.04,681,516.01
310.92,330.94,538.78,309.04,679.811839,517.377192
311.02,330.69,538.78,309.03,679.13,518.03
310.98,330.14,538.89,309.03,678.28,519.17
310.9,329.92,538.87,309.03,677.567837,518.041993
310.81,329.66,538.87,309.03,677.77,519.06
310.81,329.11,538.98,309.650159,678.11,520.16
310.89,328.9,538.96,307.895585,678.03,521.65
311,328.64,538.97,307.59,678.01,523.14
311.07,328.13,539.08,307.895585,677.82,524.87
311.06,327.92,539.08,308.14,677.64,526.59
311.01,327.67,539.12,308.11,677.03,528.41
310.95,327.13,539.3,308.01,677.07,530.06
310.91,326.92,539.31,313.510223,676.88,531.87
310.9,326.66,539.37,309.650159,676.9,533.53
310.99,326.08,539.67,309.61,676.93,534.97
311.12,325.77,540,309.5,676.99,536.62
311.22,325.23,540.17,309.49,677.11,538.2
311.22,325.02,540.23,309.39,677.1,539.89
311.19,324.82,540.27,309.31,676.96,541.69
311.14,324.51,540.38,310.351989,677.22,543.08
311.08,324.01,540.68,310.23,677.19,544.8
311.04,323.69,541.02,310.13,677.38,546.12
311.2,323.16,541.23,310.21,675.772637,553.94121
311.41,322.97,541.3,310.25,675.07,555.81
312.02,322.74,541.38,310.27,675.323836,555.270811
312.75,322.31,541.64,310.25,675.02,556.12
312.73,321.89,542.04,310.23,674.96,557.39
312.56,321.43,542.22,310.28,674.69,558.82
312.06,321.16,542.36,310.31,674,560.08
312.03,320.81,542.89,310.37,675.323836,561.918814
311.97,320.36,543.03,310.38,673.528635,564.578015
311.94,320.14,543.1,310.35,673.528635,564.578015
311.95,319.97,543.15,317.019372,673.44,565.99
312.06,319.79,543.2,317.33,673.14,567.03
312.22,319.5,543.33,317.45,672.94,567.92
312.33,319.03,543.62,317.24,672.73,568.75
312.35,318.76,544,316.66,670.835834,570.561218
312.32,318.28,544.18,315.66,670.28,571.87
312.26,318.09,544.25,314.86,669.82,572.65
312.21,317.95,544.29,314.09,669.6,573.2
312.15,317.77,544.35,313.32,669.15,573.95
312.1,317.39,544.59,313.27,668.95,574.56
312.02,316.95,545.03,313.24,668.72,575.03
311.98,316.77,545.05,313.28,668.07,575.65
311.96,316.51,545.12,313.29,667.83,576.09
312.09,316.08,545.29,313.35,667.43,576.71
312.31,315.92,545.31,313.38,666.97,576.91
313,315.71,545.32,313.4,665.450232,579.203622
313.62,315.39,545.44,313.36,664.54,579.13
313.8,314.91,545.95,313.41,664.17,579.3
313.77,314.56,546,313.4,663.97,579.41
313.71,314.28,546.06,313.37,663.84,579.71
313.62,314.1,546.06,313.34,663.68,579.76
313.51,313.95,546.03,313.28,663.45,579.71
313.06,313.77,546.01,313.2,662.83,579.47
313,313.53,546,313.11,662.01,579.04
312.96,313.1,546.07,313.05,661.3,578.76
312.93,312.93,546.03,312.95,662.75743,582.527624
313.06,312.73,545.98,312.85,663.72,582.95
313.2,312.4,546,312.74,664.84,583
313.15,312.05,546.01,312.65,665.91,582.94
313.08,311.88,545.96,312.4,666.98,582.9
313.03,311.66,545.92,311.62,659.615829,579.203622
312.98,311.16,545.97,310.76,659.615829,575.21482
312.97,310.97,545.91,309.86,659.615829,575.21482
313.02,310.76,545.83,308.92,659.23,573.65
312.97,310.44,545.83,308.03,659.09,572.45
312.92,310.06,545.82,307.23,659.05,571.38
313.01,309.91,545.7,306.31,659.02,570.26
313.11,309.76,545.51,305.64,659.01,569.15
313.07,309.73,544.99,305.31,659.03,567.98
313.01,309.36,544.98,305.05,658.99,566.67
312.95,309.01,544.93,304.85,658.91,565.29
312.86,308.82,544.82,304.8,658.93,563.97
312.81,308.54,544.73,304.86,661.85983,556.600411
312.93,308.1,544.68,305.05,661.85983,547.958007
313.04,308,544.32,305.16,661.81,546.15
312.99,307.93,543.92,305.19,661.85,544.89
312.93,307.72,543.8,305.16,661.75,543.43
312.85,307.41,543.7,305.12,661.72,542.14
312.76,307.06,543.56,305.04,661.7,540.96
312.68,307.04,543.02,304.98,661.69,539.86
312.63,306.85,542.9,304.88,661.66,538.8
312.72,306.6,542.79,304.79,661.68,537.84
312.87,306.15,542.73,304.7,660.513429,534.662001
312.81,306.05,542.43,304.6,660.23,533.59
312.74,305.99,541.96,304.48,660.09,532.46
312.64,305.81,541.83,303.95,660.01,531.37
312.49,305.57,541.7,303.88,659.9,530.41
312.1,305.12,541.64,303.86,659.76,529.48
312.06,305.02,541.34,303.8,659.78,529
312.03,304.97,540.97,303.71,659.61,527.99
312.1,304.81,540.86,303.74,658.94,526.93
312.06,304.59,540.75,303.72,658.21,525.86
312.02,304.13,540.75,303.74,658.12,524.96
312.01,304,540.59,303.77,658.06,524.11
312.02,304.05,540.06,303.77,657.371828,527.349197
312.09,303.93,540.01,303.72,656.9,526.37
312.06,303.8,539.97,303.72,656.2,525.66
312.03,303.65,539.95,303.78,656.05,524.96
312.02,303.43,539.97,303.83,655.75,524.23
312.02,303.1,540,303.78,655.16,523.76
312.14,303.01,539.99,303.81,654.91,523.16
312.13,302.91,539.99,303.79,654.89,522.89
312.12,302.81,540,303.91,654.8,522.59
312.11,302.71,540.03,303.98,654.53,522.14
312.09,302.58,540.06,304,653.94,521.89
312.09,302.2,540.22,299.555078,653.16,521.66
312.28,302.13,540.29,296.747759,652.26,521.31
312.23,302.05,540.38,296.84,651.48,521.2
312.23,301.96,540.51,297.34,651.29,521.11
312.21,301.68,540.98,298.17,651.05,521.01
312.19,301.3,541.15,299.03,650.76,520.97
312.17,301.23,541.26,300.03,647.049423,518.041993
312.15,301.1,541.49,298.151419,645.254222,523.360395
312.12,300.9,541.99,297.81,645.254222,523.360395
312.09,300.83,542.07,297.76,645.14,523.78
312.05,300.78,542.15,300.022965,645.254222,523.360395
312,300.72,542.3,300.35,645.32,523.94
311.97,300.44,542.67,300.58,646.01,525.13
311.95,300.05,543.15,300.022965,647.15,526.36
311.94,299.73,543.85,300.06,647.78,528.15
312.15,299.36,544.07,300.022965,648.37,530.04
312.75,299.28,544.18,300.06,648.62,532.31
313.4,299.22,544.34,300.04,648.844624,536.656402
314.08,299.09,544.61,299.94,648.97,539.34
314.73,298.92,545.07,305.637603,648.95,541.56
314.75,298.86,545.22,308.912808,649.03,543.61
314.76,298.74,545.45,309.36,648.99,545.67
314.77,298.37,546.08,309.68,648.97,547.55
314.8,297.94,546.76,309.86,649.12,549.01
314.83,297.86,546.92,310.04,647.947023,551.946809
314.86,297.76,547.03,310.18,647.31,554.07
314.88,297.68,547.13,310.25,647.18,555.74
314.9,297.62,547.26,310.31,647.09,557.28
314.92,297.52,547.41,309.848581,647.05,558.72
314.97,296.95,548.09,310.09,647.1,560.01
315.07,296.39,548.85,310.16,647.15,561.17
315.07,296.2,549.22,310.18,647.21,562.2
315.08,296.11,549.34,310.2,646.151822,565.907616
315.05,296.02,549.44,310.22,645.26,567.29
315.05,295.92,549.62,310.2,644.78,568.43
315.07,295.81,549.75,310.13,644.55,569.47
315.21,295.69,549.86,310.1,644.22,570.49
315.19,295.5,549.97,310.15,643.97,571.54
315.17,295.19,550.08,310.17,643.907821,575.879621
315.14,295.1,550.11,310.18,643.8,576.71
315.12,295.02,550.14,310.21,643.41,577.43
315.1,294.95,550.16,310.23,642.93,577.98
315.26,294.87,550.17,313.123787,642.27,578.45
315.23,294.78,550.17,307.509149,642,578.91
315.17,294.66,550.19,306.18,641.65,579.21
315.14,294.52,550.2,304.66,643.907821,579.868423
315.11,294.1,550.34,312.188014,641.21502,581.862824
315.12,294,550.28,312.1,640.36,582.05
315.16,293.89,550.22,312.05,639.6,581.96
315.09,293.75,550.17,311.91,639.16,581.79
315.04,293.56,550.13,311.89,639.12,581.63
314.99,293.13,550.18,311.88,639.05,580.98
315.07,292.98,550.1,311.87,635.829417,583.857225
314.99,292.84,550.02,311.86,636.23,583.3
314.93,292.63,549.95,311.86,637.04,582.87
314.87,292.16,549.96,311.86,638.19,582.48
314.93,292.01,549.83,311.86,638.93,581.45
314.98,291.88,549.65,311.86,639.75,580.6
314.95,291.87,549.05,311.86,640.5,579.33
314.88,291.62,548.94,311.86,640.49,576.89
314.78,291.14,548.91,311.84,640.05,573.86
314.67,290.98,548.71,311.83,639.64,570.76
314.49,290.89,548.31,311.82,639.04,567.69
314.09,290.77,547.91,311.81,638.72,564.69
314.06,290.44,547.78,311.81,638.81,562.02
314.12,290.05,547.61,308.01,639.09,559.47
314.04,290.02,546.99,305.21,639.16,557.15
313.97,289.99,546.31,302.31,639.29,555.02
313.92,289.79,546.09,302.04,639.41,553.04
313.95,289.41,545.99,302.01,640.15,551.54
314.04,289,545.87,302.22,640.98,550.26
313.97,288.82,545.6,302.22,641.94,549.24
313.88,288.78,544.99,302.21,637.624618,537.986002
313.75,288.78,544.32,302.18,637.19,535.96
313.6,288.5,544.12,302.16,636.8,534.15
313.13,288.04,544.06,302.16,636.278217,526.684397
313.05,287.82,543.91,302.16,635.86,525.48
313.04,287.51,543.78,302.12,635.14,523.74
313.05,287.09,543.63,302.09,634.34,522.22
312.98,287.08,543.02,302.07,634.034216,522.030795
312.93,286.91,542.87,302.01,634.03,520.93
313,286.72,542.67,301.99,633.96,519.73
313.08,286.73,542.05,301.96,633.89,518.56
313.03,286.42,541.99,301.95,633.64,517.29
312.97,286.05,541.96,301.92,632.92,516.35
312.88,285.92,541.84,301.89,632.687816,512.05879
312.79,285.74,541.73,301.89,632.36,511.14
312.67,285.48,541.68,301.87,632.07,510.43
312.54,285.09,541.67,301.9,631.93,510
312.09,284.98,541.5,302.34,631.63,509.26
312.01,284.98,541.06,303.35,631.04,508.97
312.02,284.84,541.01,304.21,630.81,508.63
312.07,284.66,541,305.07,628.199814,512.05879
312.2,284.22,541.08,303.29817,627.71,512
312.14,284.08,541.07,302.95,627.55,512.04
312.09,283.95,541.06,302.95,626.404613,510.729189
312.03,283.81,541.06,303.2,626.01,511.13
311.99,283.64,541.08,303.27,626.47,511.36
311.95,283.19,541.22,303.29,625.507012,512.05879
312.05,283.06,541.25,303,625.507012,510.729189
312.17,282.91,541.29,305.27,625.507012,510.729189
312.12,282.74,541.38,307.26,624.160612,509.399589
312.06,282.4,541.61,308.89,624.4,509.88
312.03,281.99,542.02,310.64,624.15,512.1
311.96,281.88,542.04,311.48,623.92,514.51
311.92,281.74,542.09,312.43,623.89,516.94
312.03,281.49,542.21,312.58,624.15,519.02
312.16,281.03,542.56,312.69,624.37,521.43
312.12,280.78,542.95,312.77,624.91,523.76
312.07,280.38,543.1,312.88,624.99,526.17
312.03,280.17,543.24,312.98,624.98,528.65
311.99,280.03,543.39,313.06,624.98,530.91
311.97,279.73,543.92,313.12,625.01,533.09
312.1,279.29,544.09,313.2,625.1,535.08
312.06,279.13,544.21,313.23,626.404613,541.974804
312.04,278.99,544.4,313.28,626.66,543.76
312.01,278.64,544.96,313.29,626.84,545.64
312.15,278.21,545.17,313.28,626.83,547.54
312.29,278.05,545.32,313.32,626.96,549.17
312.24,277.9,545.48,313.31,626.95,550.98
312.19,277.58,545.99,313.24,629.995014,555.935611
312.13,277.17,546.2,322.01363,631.56,557
312.1,277.02,546.37,324.4,632.239016,557.930012
312.05,276.73,546.93,322.949403,629.546214,566.572416
312.01,276.3,547.14,323.13,629.097414,566.572416
312.15,276.14,547.29,323.24,628.4,568.69
312.32,275.98,547.54,323.17,628.19,570.46
312.27,275.77,547.97,323.07,623.263011,575.879621
312.21,275.59,548.07,322.98,622.365411,575.879621
312.18,275.16,548.31,328.096155,621.35,577.22
312.13,274.9,548.89,327.75,620.84,578.38
312.09,274.78,548.97,326.35,620.42,579.65
312.05,274.65,549.06,327.160382,620.18,580.58
312.2,274.43,549.19,327.74,620,581.39
312.37,274.05,549.53,328.05,619.8,582.01
312.8,273.81,549.97,328.2,619.223809,585.851626
312.75,273.68,550.03,328.56,618.76,586.54
312.71,273.51,550.11,329.45,618.04,587.2
312.67,273.11,550.33,327.160382,617.62,587.78
312.78,272.84,550.87,326.12,617.23,587.94
312.93,272.7,550.93,324.94,617.01,588.1
312.88,272.47,551.01,328.564041,616.75,588.08
312.83,272.13,551.12,329.28,616.08,587.85
312.77,272.01,551.15,329.38,617.428608,585.186825
312.72,271.91,551.17,329.33,617.07,584.91
312.67,271.76,551.18,328.91,616.83,584.63
312.61,271.59,551.19,328.85,616.68,584.12
312.75,271.16,551.34,328.79,616.42,583.27
312.9,271.03,551.31,328.76,615.81,582.27
312.85,270.9,551.29,328.66,615.184607,583.857225
312.75,270.75,551.22,328.59,615.18,583.28
312.68,270.52,551.21,328.49,615.82,582.56
312.59,270.09,551.3,327.82,616.58,581.55
312.42,269.97,551.19,327.09,611.145405,583.857225
312.02,269.78,551.13,326.45,611.145405,582.527624
311.96,269.54,551.08,326.34,610.95,581.45
312.01,269.08,551.12,326.26,611.2,579.76
312.07,268.92,551.01,326.16,609.799005,574.55002
312.02,268.7,550.93,326.11,609.799005,574.55002
311.95,268.2,550.97,326.03,609.799005,564.578015
311.87,267.99,550.86,325.96,609.799005,564.578015
311.79,267.81,550.7,325.85,609.350204,562.583614
311.71,267.6,550.47,325.78,609.350204,562.583614
311.82,267.3,550.07,325.67,610.696605,559.259613
311.91,267.06,549.97,325.61,612.491806,560.589213
311.94,266.89,549.83,325.53,612.491806,560.589213
311.94,266.67,549.69,324.84,614.287007,559.259613
311.87,266.13,549.66,324.04,614.287007,555.935611
311.78,265.99,549.28,323.26,614.287007,555.935611
311.68,265.88,548.88,322.58,614.287007,551.946809
311.5,265.89,548.24,322.38,614.287007,547.293207
311.04,265.66,548.08,322.26,613.838207,547.958007
310.98,265.14,548.07,322.2,613.838207,547.958007
310.91,264.95,547.96,322.12,614.735807,545.298806
310.86,264.76,547.84,322.07,614.287007,541.310004
310.92,264.39,547.79,322.06,614.287007,541.310004
311,264.03,547.73,322.05,616.082208,537.986002
311.03,263.91,547.48,321.99,616.082208,537.986002
311.01,263.89,546.99,321.99,613.838207,535.991601
310.97,263.67,546.91,321.97,616.979808,532.6676
310.93,263.16,546.95,321.93,616.979808,532.6676
310.88,262.97,546.85,321.95,616.979808,532.0028
310.83,262.8,546.75,321.97,617,530.95
310.78,262.57,546.69,322.01,616.95,529.92
310.73,262.11,546.78,322.02,616.86,528.9
310.71,261.98,546.66,321.077857,612.043006,524.689996
310.8,261.86,546.51,320.33,611.21,523.99
310.94,261.89,546.03,320.28,610.7,523.08
311.01,261.72,546,318.270538,610.33739,520.88694
311.03,261.43,546.05,317.87,609.76,520.26
311.03,261.07,546.09,317.86,609.02,519.57
311,260.96,546.08,318,608.22,518.89
310.97,260.81,546.09,318,607.943788,518.523206
310.94,260.61,546.13,318.01,607.86,518.82
310.9,260.15,546.38,318.01,607.72,518.66
310.88,259.87,546.88,318.02,603.954453,517.341338
310.86,259.75,546.92,318.03,603.62,516.95
310.86,259.58,546.97,318.04,603.3,516.84
310.97,259.17,547.15,318.04,600.364051,517.341338
311.09,259.04,547.27,318.04,600.364051,517.341338
311.09,258.92,547.43,318.06,600.762985,517.341338
311.07,258.58,547.97,318.06,600.762985,517.341338
311.04,258.21,548.17,318.07,601.161918,517.341338
311.03,258.08,548.33,318.09,601.161918,517.341338
311,257.8,548.91,318.09,601.13,517.97
310.97,257.65,549.02,318.1,601.09,519.41
311.09,257.22,549.33,318.1,601.01,521.16
311.21,256.93,549.97,318.1,600.96,523.01
311.19,256.63,550.49,318.11,600.91,525.07
311.17,256.16,550.91,318.11,600.94,527.13
311.13,256.1,551,318.12,599.167251,535.069347
311.1,256.02,551.12,318.11,598.11,538.14
311.09,255.93,551.3,318.11,597.05,541.29
311.06,255.81,551.5,325.18347,598.768317,542.751484
311.02,255.39,552.12,327.055016,599.91,544.36
311.01,254.9,552.89,327.18,600.86,545.5
311.13,254.29,553.71,327.23,601.61,546.82
311.36,254.13,553.98,327.05,601.82,548.35
312.03,254.09,553.97,327.04,600.762985,553.388289
312.79,254.02,554.06,327.02,600.16,555.07
312.22,253.91,554.19,327.01,600.14,556.71
311.98,253.81,554.34,327.04,602.358719,564.025094
311.96,253.68,554.51,327.08,602.358719,564.025094
311.93,253.2,555.2,327.15,602.83,565.08
311.91,252.77,555.92,327.15,602.91,566.41
312.02,252.11,556.73,327.18,602.358719,566.979762
312.17,251.84,557.19,327.17,601.99,568.13
312.13,251.67,557.38,327.16,602,569.26
312.11,251.34,557.71,327.13,601.66,570.65
312.07,251.21,557.81,327.14,600.89,571.91
312.05,251.11,557.89,327.15,600.03,573.07
312.03,251.02,557.94,327.11,599.2,574.04
312,250.95,557.99,327.08,601.959786,578.207501
311.99,250.85,558.05,327.05,601.97,578.38
312.09,250.71,558.11,331.421957,601.59,579.47
312.25,250.56,558.17,330.798108,601.09,580.19
312.19,250.12,558.41,330.91,600.84,580.94
312.15,249.83,558.9,330.73,600.74,581.59
312.09,249.67,558.94,330.69,600.62,581.85
312.04,249.25,559.07,330.73,599.83,581.95
312,249.1,559.07,330.17426,598.97,582.06
312.1,248.98,559.05,330.1,594.380049,582.344036
312.18,248.82,559,329.550411,591.29,580.83
312.11,248.6,558.98,329.01,592.385381,584.707771
312.02,248.14,559.05,327.98,592.76,584.94
311.94,247.99,558.99,327.678865,592.86,584.39
311.87,247.81,558.93,327.31,593.02,583.72
311.81,247.53,558.9,327.06,593.07,582.72
311.85,247.1,558.9,326.87,593.16,581.62
311.93,246.93,558.75,326.67,593.17,580.23
311.86,246.78,558.5,325.85,593.18,578.98
311.75,246.72,557.98,325,593.3,577.89
311.55,246.31,557.95,324.15,593.28,576.27
311.07,245.95,557.85,323.32,593.37,574.49
310.99,245.75,557.63,322.53,593.53,572.75
311.05,245.7,557.02,322.31,594.03,570.91
311.11,245.43,556.67,322.16,591.18858,571.116298
311.01,245.07,556.42,322.03,593.183248,571.116298
310.91,244.9,556.15,321.95,594.02,569.65
310.79,244.58,556.01,321.88,594.95,568.12
310.71,244.06,555.96,321.81,595.99,566.6
310.72,243.84,555.77,321.73,596.79,564.94
310.81,243.51,555.58,321.67,597.03,562.91
310.66,243.23,555.06,321.63,596.96,560.95
310.38,242.98,554.92,321.64,596.97,558.98
