pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y
147.196413,490.600926,86.262526,538.109385,703.962752,486.343803,580.791677,532.066827
147.000000,490.990000,86.020000,538.000000,704.030000,486.020000,581.030000,531.930000
147.010000,491.000000,86.060000,537.980000,704.000000,485.970000,581.040000,531.850000
147.020000,491.000000,86.040000,537.990000,703.960000,486.010000,581.466285,531.234090
147.010000,491.000000,86.010000,537.960000,703.950000,485.980000,582.253327,530.900995
147.000000,491.020000,85.990000,537.960000,703.990000,486.000000,582.140892,530.734448
147.010000,490.980000,85.990000,537.980000,703.960000,485.970000,581.803588,530.567900
146.980000,491.010000,85.990000,537.980000,704.000000,485.970000,581.241415,529.568615
146.980000,490.990000,85.990000,537.980000,703.970000,485.980000,581.241415,529.568615
146.990000,491.000000,85.990000,537.970000,703.990000,485.980000,581.466285,530.068258
146.950000,491.000000,85.990000,537.960000,704.020000,485.980000,581.160000,530.000000
146.980000,491.000000,86.000000,537.970000,704.000000,485.990000,581.010000,529.920000
147.000000,490.980000,86.000000,537.970000,704.010000,485.980000,581.030000,529.850000
147.000000,490.970000,86.000000,537.970000,703.980000,485.980000,581.030000,529.790000
146.970000,490.970000,85.990000,537.970000,704.040000,486.010000,581.060000,529.740000
146.970000,490.970000,86.000000,537.970000,703.980000,486.020000,581.100000,529.700000
146.980000,490.980000,86.000000,537.970000,704.010000,486.000000,581.080000,529.700000
146.980000,490.990000,86.010000,537.950000,704.000000,486.010000,581.160000,529.650000
147.020000,490.990000,85.990000,537.960000,703.960000,485.990000,581.128981,528.069688
146.990000,491.010000,86.010000,537.960000,703.990000,485.970000,580.990000,527.940000
146.970000,490.990000,86.000000,537.950000,703.970000,486.010000,580.990000,527.920000
146.980000,491.000000,86.010000,537.950000,704.030000,485.990000,581.030000,527.940000
146.980000,491.000000,86.000000,537.950000,704.010000,485.990000,581.000000,527.890000
