pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y
347.548336,715.685335,261.079945,598.630504,883.200343,738.964421,722.247461,696.935400
347.980000,716.000000,260.970000,599.000000,883.020000,739.010000,721.920000,697.060000
347.940000,715.990000,260.980000,598.990000,883.000000,738.980000,721.880000,697.190000
347.930000,715.990000,260.970000,598.990000,883.020000,739.000000,722.078809,697.559953
347.870000,715.970000,260.950000,598.990000,883.000000,739.000000,721.920000,698.070000
347.860000,715.960000,260.950000,598.990000,882.980000,739.010000,721.880000,698.140000
347.800000,715.940000,260.940000,598.990000,882.990000,739.000000,722.669090,698.184506
347.840000,715.930000,260.920000,598.990000,883.000000,738.990000,722.960000,698.040000
347.760000,715.930000,260.920000,598.980000,883.010000,739.010000,722.500439,699.058880
347.770000,715.930000,260.920000,598.970000,883.000000,739.000000,722.970000,699.040000
347.730000,715.900000,260.910000,598.980000,882.980000,739.000000,722.247461,699.183791
347.730000,715.910000,260.900000,598.980000,883.020000,739.000000,721.950000,699.050000
347.710000,715.890000,260.880000,598.970000,882.990000,738.970000,721.890000,699.120000
347.690000,715.900000,260.880000,598.980000,882.990000,739.010000,721.741505,699.558523
347.620000,715.890000,260.870000,598.970000,882.990000,739.000000,721.930000,700.040000
347.600000,715.890000,260.860000,598.970000,883.020000,738.970000,721.820000,700.140000
347.580000,715.880000,260.850000,598.970000,882.990000,738.990000,721.488527,700.307986
347.570000,715.850000,260.840000,598.960000,882.980000,739.000000,720.880000,700.040000
347.500000,715.860000,260.830000,598.960000,882.990000,739.000000,720.560000,700.130000
347.250000,715.930000,260.790000,598.970000,882.990000,738.990000,720.813920,700.432897
347.250000,715.930000,260.800000,598.960000,883.020000,739.000000,720.900000,700.060000
347.210000,715.900000,260.790000,598.980000,883.010000,738.990000,720.800000,700.120000
347.180000,715.900000,260.760000,598.960000,883.000000,739.010000,720.800000,700.290000
347.140000,715.910000,260.760000,598.960000,883.000000,739.000000,720.054986,700.932539
347.150000,715.890000,260.730000,598.960000,883.000000,738.980000,719.820000,701.040000
347.060000,715.880000,260.710000,598.950000,882.990000,738.990000,719.660000,701.100000
347.050000,715.880000,260.700000,598.960000,882.970000,738.990000,719.690000,701.280000
347.010000,715.870000,260.680000,598.960000,882.980000,738.990000,719.970000,701.650000
347.000000,715.860000,260.670000,598.960000,882.940000,738.990000,719.880000,701.840000
346.930000,715.840000,260.650000,598.970000,882.970000,739.000000,719.660000,701.920000
346.900000,715.840000,260.630000,598.960000,882.970000,738.950000,719.170000,701.980000
346.860000,715.830000,260.630000,598.960000,883.000000,738.990000,718.950000,702.020000
346.850000,715.800000,260.650000,598.950000,882.980000,739.000000,718.770000,702.120000
346.790000,715.840000,260.600000,598.960000,882.980000,738.980000,718.790097,702.806199
346.810000,715.790000,260.590000,598.970000,882.960000,739.000000,718.890000,703.030000
346.730000,715.780000,260.570000,598.960000,882.970000,739.000000,718.780000,703.070000
346.730000,715.760000,260.580000,598.950000,882.960000,738.980000,718.660000,703.140000
346.650000,715.730000,260.560000,598.950000,883.000000,738.990000,718.600000,703.260000
346.640000,715.730000,260.560000,598.950000,882.980000,738.970000,718.870000,703.610000
346.530000,715.730000,260.510000,598.970000,883.020000,738.970000,718.880000,703.830000
346.320000,715.790000,260.150000,599.100000,882.990000,738.980000,718.720000,703.890000
346.240000,715.760000,260.130000,599.090000,883.010000,738.990000,718.460000,703.940000
346.200000,715.790000,260.130000,599.090000,883.000000,738.990000,718.130000,703.960000
346.250000,715.750000,260.110000,599.090000,882.970000,739.000000,717.980000,704.000000
346.110000,715.750000,260.110000,599.080000,883.000000,738.960000,717.870000,704.060000
346.130000,715.750000,260.090000,599.080000,882.990000,738.990000,717.750000,704.080000
346.120000,715.710000,260.090000,599.070000,883.000000,739.010000,717.590000,704.090000
346.160000,715.680000,260.080000,599.080000,882.990000,739.010000,717.190000,704.090000
346.030000,715.730000,260.080000,599.070000,883.000000,739.010000,717.050000,704.100000
346.090000,715.680000,260.070000,599.070000,882.970000,738.980000,717.000000,704.160000
346.020000,715.730000,260.060000,599.080000,882.990000,739.000000,716.950000,704.200000
346.000000,715.700000,260.050000,599.080000,883.010000,738.990000,716.692379,704.749464
345.990000,715.710000,260.030000,599.060000,882.970000,738.980000,716.910000,705.010000
345.970000,715.640000,260.030000,599.050000,882.980000,739.000000,716.910000,705.040000
345.940000,715.670000,260.030000,599.050000,882.960000,739.000000,716.850000,705.060000
345.900000,715.640000,260.020000,599.050000,883.000000,738.990000,716.790000,705.070000
345.890000,715.660000,259.990000,599.060000,882.980000,739.000000,716.700000,705.080000
345.900000,715.600000,259.990000,599.050000,883.000000,739.010000,716.620000,705.110000
345.870000,715.620000,259.990000,599.040000,882.990000,738.990000,716.620000,705.120000
345.830000,715.640000,259.950000,599.040000,883.030000,738.980000,716.410000,705.120000
345.870000,715.530000,259.950000,599.040000,883.030000,738.990000,716.090000,705.090000
346.080000,715.030000,259.930000,599.040000,883.010000,739.000000,716.060000,705.100000
346.040000,715.030000,259.930000,599.020000,883.020000,739.010000,716.020000,705.120000
346.030000,715.010000,259.920000,599.040000,883.010000,739.000000,715.950000,705.130000
346.030000,714.980000,259.890000,599.020000,883.020000,739.000000,715.910000,705.140000
345.960000,715.010000,259.880000,599.030000,882.960000,739.020000,715.840000,705.150000
345.960000,714.990000,259.870000,599.030000,882.990000,739.030000,715.830000,705.150000
345.960000,714.950000,259.870000,599.030000,883.000000,739.030000,715.352733,706.256041
345.970000,714.960000,259.860000,599.020000,883.010000,738.990000,715.010000,706.000000
345.870000,714.950000,259.860000,599.010000,882.990000,739.030000,714.980000,705.990000
345.940000,714.950000,259.830000,599.010000,882.990000,738.990000,714.970000,705.980000
345.870000,714.940000,259.800000,599.020000,883.000000,738.980000,714.950000,705.980000
345.880000,714.930000,259.810000,599.010000,883.000000,739.010000,714.950000,705.950000
345.840000,714.940000,259.830000,599.000000,882.990000,738.980000,714.950000,705.950000
345.820000,714.910000,259.800000,599.000000,882.970000,739.020000,714.950000,705.950000
345.820000,714.920000,259.780000,599.000000,883.010000,739.010000,714.950000,705.930000
345.770000,714.910000,259.770000,599.010000,883.040000,739.010000,714.960000,705.910000
345.720000,714.890000,259.760000,599.000000,883.030000,739.000000,714.960000,705.900000
345.750000,714.860000,259.760000,599.010000,883.010000,738.990000,714.980000,705.870000
345.690000,714.880000,259.780000,599.000000,883.030000,739.010000,714.980000,705.840000
345.680000,714.860000,259.750000,599.000000,883.000000,738.990000,715.000000,705.810000
