pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y
302.586819,591.802777,222.362412,522.830496,861.765812,658.396446,706.668108,554.735703
303.020000,592.000000,222.000000,523.010000,861.990000,658.000000,707.010000,555.030000
303.000000,591.990000,222.000000,523.000000,862.020000,658.040000,707.010000,555.100000
303.000000,592.010000,222.000000,523.010000,861.990000,658.020000,707.040000,555.240000
302.990000,592.000000,222.000000,523.000000,861.970000,658.010000,707.000000,555.290000
303.010000,591.990000,222.000000,523.010000,861.960000,658.000000,707.020000,555.380000
302.990000,591.990000,222.000000,523.000000,861.950000,658.030000,707.020000,555.380000
303.000000,591.980000,222.000000,523.010000,861.960000,658.020000,707.028305,555.002480
303.000000,591.960000,222.000000,523.010000,861.970000,658.030000,707.000000,555.050000
302.990000,591.960000,221.980000,523.020000,861.970000,658.030000,707.010000,555.160000
302.990000,591.970000,221.980000,523.030000,861.940000,658.040000,707.030000,555.400000
302.980000,591.970000,221.970000,523.030000,861.950000,658.020000,706.990000,555.550000
302.990000,591.960000,221.970000,523.030000,861.970000,657.990000,706.910000,555.880000
302.980000,591.950000,221.970000,523.050000,861.920000,658.010000,707.170000,556.620000
302.970000,591.960000,221.960000,523.050000,861.950000,658.010000,706.920000,556.770000
302.980000,591.950000,221.960000,523.060000,861.910000,658.010000,706.840000,556.950000
302.980000,591.970000,221.960000,523.060000,861.930000,658.000000,706.840000,557.040000
302.960000,591.970000,221.960000,523.050000,861.970000,658.030000,706.920000,557.160000
302.980000,591.960000,221.960000,523.060000,861.960000,658.000000,706.848206,557.670248
302.950000,591.940000,221.960000,523.070000,861.970000,658.020000,707.000000,558.030000
302.970000,591.960000,221.960000,523.070000,861.930000,658.040000,706.930000,558.110000
302.970000,591.940000,221.960000,523.080000,861.920000,658.060000,706.960000,558.280000
302.970000,591.980000,221.960000,523.080000,861.940000,658.060000,706.990000,558.620000
302.970000,591.960000,221.960000,523.080000,861.950000,658.060000,707.020000,558.810000
302.960000,591.960000,221.960000,523.090000,861.960000,658.050000,706.870000,558.890000
302.980000,591.960000,221.950000,523.080000,861.960000,658.050000,706.600000,559.010000
302.990000,591.980000,221.950000,523.090000,861.940000,658.070000,706.110000,559.180000
302.970000,591.940000,221.950000,523.100000,861.910000,658.070000,707.070000,559.780000
302.950000,591.960000,221.940000,523.090000,861.920000,658.040000,707.280000,559.880000
302.950000,591.960000,221.930000,523.110000,861.950000,658.070000,707.120000,559.950000
302.960000,591.960000,221.940000,523.110000,861.910000,658.040000,706.790000,560.020000
302.960000,591.960000,221.930000,523.120000,861.940000,658.060000,706.770000,560.110000
302.950000,591.950000,221.930000,523.120000,861.960000,658.090000,706.810000,560.270000
302.940000,591.980000,221.930000,523.110000,861.930000,658.060000,707.208403,560.604794
302.940000,591.960000,221.930000,523.120000,861.950000,658.080000,707.020000,561.040000
302.960000,591.980000,221.930000,523.120000,861.950000,658.070000,706.890000,561.120000
302.950000,591.970000,221.930000,523.110000,861.930000,658.040000,706.870000,561.220000
302.960000,591.960000,221.930000,523.120000,861.990000,658.080000,706.890000,561.430000
302.950000,591.970000,221.930000,523.120000,861.970000,658.080000,707.040000,561.740000
302.950000,591.950000,221.940000,523.130000,861.920000,658.020000,707.040000,561.860000
302.970000,591.960000,221.940000,523.120000,861.950000,658.110000,706.950000,561.930000
302.950000,591.960000,221.940000,523.120000,861.970000,658.080000,706.830000,561.970000
302.950000,591.940000,221.930000,523.130000,861.890000,658.030000,706.650000,562.020000
302.950000,591.930000,221.940000,523.130000,861.930000,658.080000,706.070000,562.050000
302.950000,591.930000,221.930000,523.130000,861.970000,658.040000,705.930000,562.110000
302.950000,591.920000,221.930000,523.120000,861.890000,657.990000,705.870000,562.180000
302.980000,591.930000,221.930000,523.130000,861.860000,658.030000,705.920000,562.310000
302.960000,591.920000,221.930000,523.140000,861.960000,658.080000,706.610000,562.840000
302.950000,591.930000,221.930000,523.130000,861.950000,658.030000,706.860000,562.930000
302.960000,591.940000,221.940000,523.120000,861.980000,658.040000,706.660000,562.970000
302.960000,591.940000,221.930000,523.120000,862.000000,658.040000,706.530000,563.000000
302.950000,591.920000,221.930000,523.110000,861.940000,658.040000,706.190000,563.020000
302.960000,591.940000,221.930000,523.110000,861.940000,658.100000,706.080000,563.070000
302.970000,591.920000,221.930000,523.110000,861.900000,658.050000,705.950000,563.130000
302.960000,591.960000,221.930000,523.100000,861.960000,658.070000,705.947714,562.205455
302.960000,591.940000,221.940000,523.100000,861.910000,658.030000,705.930000,562.020000
302.950000,591.940000,221.930000,523.110000,861.980000,658.070000,705.870000,562.040000
302.950000,591.970000,221.940000,523.120000,861.960000,658.090000,705.770000,562.060000
302.950000,591.960000,221.940000,523.120000,861.880000,658.030000,705.710000,562.090000
302.970000,591.960000,221.940000,523.130000,861.960000,658.040000,705.630000,562.110000
302.960000,591.950000,221.940000,523.120000,861.920000,658.010000,705.510000,562.150000
302.960000,591.950000,221.940000,523.110000,861.970000,658.040000,705.050000,562.110000
302.970000,591.950000,221.940000,523.120000,861.930000,658.040000,705.030000,562.140000
302.970000,591.940000,221.940000,523.120000,861.920000,658.000000,704.990000,562.190000
302.940000,591.960000,221.930000,523.110000,861.930000,658.040000,704.990000,562.270000
302.960000,591.980000,221.930000,523.120000,861.940000,658.020000,705.000000,562.370000
302.960000,591.950000,221.940000,523.110000,861.950000,658.020000,705.020000,562.470000
302.940000,591.950000,221.940000,523.110000,861.880000,658.010000,705.160000,562.690000
302.980000,591.940000,221.950000,523.100000,861.920000,657.990000,705.150000,562.710000
302.970000,591.960000,221.940000,523.100000,861.900000,658.040000,705.140000,562.740000
302.970000,591.940000,221.940000,523.090000,861.940000,658.010000,705.110000,562.770000
302.970000,591.940000,221.950000,523.090000,861.900000,658.000000,705.070000,562.790000
302.980000,591.950000,221.950000,523.090000,861.940000,657.990000,705.030000,562.790000
302.980000,591.960000,221.950000,523.100000,861.960000,658.010000,705.407418,563.005786
302.980000,591.940000,221.940000,523.090000,861.960000,657.980000,705.130000,563.030000
302.970000,591.950000,221.960000,523.090000,862.000000,657.990000,704.970000,563.000000
302.980000,591.930000,221.960000,523.090000,861.960000,658.040000,704.960000,562.990000
302.980000,591.940000,221.960000,523.080000,861.890000,657.990000,704.960000,562.980000
302.970000,591.940000,221.960000,523.080000,861.980000,657.960000,704.950000,562.960000
302.970000,591.930000,221.960000,523.070000,861.930000,657.940000,704.970000,562.920000
302.970000,591.940000,221.970000,523.050000,861.960000,657.970000,704.970000,562.870000
302.990000,591.930000,221.970000,523.050000,861.990000,658.000000,704.990000,562.810000
302.970000,591.920000,221.980000,523.040000,861.980000,657.960000,705.000000,562.730000
302.980000,591.950000,221.990000,523.030000,861.990000,657.930000,705.030000,562.670000
302.990000,591.910000,221.990000,523.020000,862.010000,657.940000,705.020000,562.570000
302.980000,591.930000,221.990000,523.030000,861.930000,657.970000,704.930000,562.350000
303.010000,591.940000,222.000000,523.030000,861.920000,657.900000,704.950000,562.250000
302.990000,591.920000,222.010000,523.020000,861.940000,657.920000,704.970000,562.170000
302.990000,591.930000,222.000000,523.020000,861.970000,657.910000,705.010000,562.090000
302.980000,591.940000,222.000000,523.010000,861.960000,657.940000,705.010000,562.020000
302.990000,591.940000,222.000000,523.010000,861.970000,657.960000,705.060000,561.940000
302.990000,591.940000,222.000000,523.000000,861.960000,657.940000,705.767615,562.739009
303.000000,591.940000,222.010000,523.000000,861.940000,657.980000,706.030000,562.950000
303.000000,591.950000,222.010000,522.990000,861.890000,657.960000,706.050000,562.910000
303.010000,591.920000,222.020000,522.980000,861.960000,657.920000,706.090000,562.860000
303.000000,591.910000,222.030000,522.970000,861.990000,657.980000,706.100000,562.770000
303.000000,591.930000,222.030000,522.970000,861.930000,657.930000,706.150000,562.690000
303.020000,591.940000,222.030000,522.970000,861.970000,657.890000,705.767615,561.138348
303.000000,591.950000,222.030000,522.960000,861.990000,657.880000,705.407418,560.338017
303.010000,591.940000,222.040000,522.960000,862.000000,657.890000,705.407418,560.604794
303.030000,591.940000,222.040000,522.950000,861.940000,657.900000,705.040000,560.960000
303.020000,591.940000,222.040000,522.950000,862.000000,657.940000,705.070000,560.920000
303.020000,591.940000,222.030000,522.940000,861.990000,657.960000,705.407418,560.604794
302.990000,591.940000,222.030000,522.940000,861.970000,657.960000,705.407418,560.071240
303.020000,591.930000,222.040000,522.940000,862.000000,657.950000,705.407418,560.071240
303.030000,591.910000,222.040000,522.930000,859.334483,656.395619,705.407418,560.071240
303.000000,591.910000,222.040000,522.920000,858.980000,656.010000,705.407418,560.071240
303.020000,591.910000,222.050000,522.910000,858.930000,655.990000,705.227320,559.537687
303.030000,591.890000,222.060000,522.890000,858.970000,655.970000,704.687025,560.338017
303.030000,591.890000,222.070000,522.880000,859.010000,655.960000,704.687025,560.338017
303.040000,591.920000,222.060000,522.860000,858.980000,655.960000,704.687025,560.338017
303.010000,591.900000,222.070000,522.850000,858.990000,655.950000,704.687025,560.338017
303.020000,591.890000,222.080000,522.850000,859.010000,655.930000,704.687025,559.004133
303.020000,591.890000,222.080000,522.840000,859.000000,655.930000,704.687025,559.004133
303.030000,591.880000,222.080000,522.830000,859.000000,655.950000,704.687025,559.004133
303.040000,591.890000,222.090000,522.820000,859.000000,655.930000,704.506926,559.004133
303.030000,591.870000,222.100000,522.810000,859.000000,655.910000,704.506926,558.203802
303.030000,591.880000,222.110000,522.790000,859.010000,655.910000,704.506926,558.203802
303.040000,591.880000,222.110000,522.780000,858.990000,655.910000,704.506926,557.670248
303.040000,591.880000,222.130000,522.760000,858.990000,655.870000,704.506926,557.670248
303.030000,591.850000,222.140000,522.750000,858.990000,655.870000,704.326828,556.869918
303.020000,591.880000,222.150000,522.710000,858.950000,655.890000,704.326828,556.869918
303.040000,591.860000,222.140000,522.680000,858.960000,655.870000,704.326828,556.869918
303.030000,591.870000,222.160000,522.640000,857.983744,655.995454,704.326828,556.869918
303.040000,591.840000,222.170000,522.660000,857.960000,656.010000,704.146729,556.869918
303.040000,591.860000,222.170000,522.600000,858.000000,655.990000,704.146729,556.869918
303.040000,591.840000,222.170000,522.580000,857.950000,656.020000,703.966631,556.603141
303.040000,591.850000,222.150000,522.530000,857.960000,655.970000,703.966631,555.802810
303.030000,591.840000,222.120000,522.160000,858.030000,655.970000,703.786532,555.536033
303.040000,591.860000,222.110000,522.160000,857.980000,655.940000,703.786532,555.269257
303.040000,591.870000,222.110000,522.140000,857.990000,655.900000,703.786532,555.269257
303.070000,591.860000,222.120000,522.150000,857.990000,655.910000,703.786532,555.269257
303.050000,591.850000,222.100000,522.130000,858.060000,655.900000,704.326828,555.002480
303.040000,591.840000,222.100000,522.120000,858.020000,655.900000,704.326828,555.002480
303.060000,591.840000,222.090000,522.120000,858.000000,655.900000,704.146729,554.468926
303.050000,591.850000,222.100000,522.100000,858.030000,655.850000,704.146729,554.202149
303.060000,591.810000,222.100000,522.100000,858.030000,655.880000,704.146729,554.202149
303.040000,591.810000,222.090000,522.080000,858.020000,655.870000,704.146729,554.202149
303.030000,591.820000,222.090000,522.070000,858.040000,655.840000,705.227320,553.401818
303.030000,591.810000,222.090000,522.060000,858.020000,655.820000,705.227320,553.401818
303.040000,591.810000,222.100000,522.050000,858.010000,655.800000,705.227320,553.401818
303.040000,591.800000,222.090000,522.050000,858.020000,655.780000,704.506926,552.601488
303.010000,591.820000,222.090000,522.040000,858.030000,655.710000,704.506926,552.601488
303.030000,591.770000,222.090000,522.030000,858.030000,655.810000,704.687025,552.334711
303.030000,591.770000,222.090000,522.030000,858.040000,655.800000,705.050000,551.870000
303.040000,591.790000,222.080000,522.030000,858.080000,655.800000,704.687025,552.067934
303.030000,591.760000,222.080000,522.010000,858.000000,655.660000,704.687025,552.067934
303.020000,591.750000,222.080000,522.010000,858.030000,655.620000,705.070000,551.860000
303.010000,591.750000,222.080000,521.990000,856.560000,654.530000,705.110000,551.650000
303.020000,591.730000,222.090000,521.990000,858.794187,655.995454,704.970000,551.180000
303.020000,591.720000,222.090000,521.980000,859.070000,656.010000,705.020000,550.980000
303.030000,591.710000,222.090000,521.960000,859.050000,656.000000,705.080000,550.780000
303.010000,591.730000,222.090000,521.940000,859.060000,655.960000,705.020000,550.400000
303.020000,591.680000,222.100000,521.930000,859.070000,655.970000,705.000000,550.050000
303.020000,591.700000,222.120000,521.920000,859.040000,655.970000,705.060000,549.840000
303.040000,591.700000,222.130000,521.900000,859.030000,655.970000,704.867123,549.133388
303.020000,591.670000,222.140000,521.870000,859.020000,655.960000,705.100000,548.850000
303.010000,591.690000,222.150000,521.860000,859.020000,655.930000,704.960000,548.390000
303.020000,591.680000,222.160000,521.840000,859.070000,655.910000,704.980000,548.120000
303.030000,591.630000,222.160000,521.830000,859.030000,655.900000,705.060000,547.930000
303.020000,591.650000,222.160000,521.810000,859.060000,655.910000,705.150000,547.760000
303.030000,591.630000,222.160000,521.790000,859.040000,655.950000,704.990000,547.280000
303.030000,591.640000,222.170000,521.780000,859.030000,655.900000,705.020000,547.030000
303.020000,591.670000,222.180000,521.770000,859.060000,655.950000,705.110000,546.850000
303.010000,591.640000,222.170000,521.740000,859.050000,655.920000,705.070000,546.520000
303.010000,591.630000,222.180000,521.700000,859.040000,655.900000,705.010000,546.140000
303.010000,591.630000,222.180000,521.660000,859.090000,655.880000,705.110000,545.950000
303.000000,591.620000,222.180000,521.640000,859.050000,655.910000,705.190000,545.750000
303.000000,591.620000,222.170000,521.610000,859.080000,655.900000,705.030000,545.270000
303.010000,591.600000,222.180000,521.570000,859.060000,655.910000,705.090000,545.040000
303.000000,591.600000,222.170000,521.560000,859.120000,655.890000,705.200000,544.850000
303.010000,591.590000,222.140000,521.470000,859.120000,655.890000,707.028305,545.398512
303.010000,591.560000,222.100000,521.120000,859.060000,655.920000,707.680000,545.120000
303.020000,591.580000,222.090000,521.110000,859.070000,655.880000,709.370000,546.090000
302.990000,591.560000,222.090000,521.090000,859.050000,655.870000,710.330000,546.190000
303.000000,591.580000,222.080000,521.080000,859.060000,655.880000,710.660000,546.120000
302.970000,591.520000,222.070000,521.080000,859.070000,655.850000,710.860000,545.990000
303.040000,591.130000,222.070000,521.060000,859.070000,655.760000,710.960000,545.830000
303.040000,591.160000,222.060000,521.050000,859.050000,655.840000,710.710000,545.280000
303.060000,591.060000,222.060000,521.040000,859.100000,655.800000,710.840000,545.070000
303.050000,591.090000,222.060000,521.030000,859.140000,655.810000,710.970000,544.900000
303.010000,591.080000,222.050000,521.020000,859.110000,655.820000,710.400000,544.160000
303.010000,591.070000,222.050000,521.010000,859.050000,655.850000,710.370000,544.030000
303.030000,591.050000,222.040000,520.990000,859.120000,655.710000,709.800000,543.180000
302.990000,591.040000,222.040000,520.990000,859.050000,655.820000,708.740000,542.200000
303.020000,591.010000,222.040000,520.970000,859.050000,655.830000,707.850000,541.330000
303.020000,591.000000,222.050000,520.960000,859.070000,655.780000,707.290000,540.810000
303.010000,591.000000,222.040000,520.940000,859.040000,655.810000,707.000000,540.220000
303.000000,591.000000,222.050000,520.930000,859.080000,655.770000,707.120000,540.050000
303.010000,591.010000,222.040000,520.920000,859.050000,655.790000,707.270000,539.890000
303.000000,590.980000,222.040000,520.900000,859.090000,655.820000,707.020000,539.330000
303.010000,590.980000,222.050000,520.880000,859.070000,655.810000,707.110000,539.090000
302.980000,590.930000,222.050000,520.860000,859.040000,655.830000,707.300000,538.960000
302.990000,590.940000,222.040000,520.840000,859.100000,655.810000,707.550000,538.850000
302.990000,590.950000,222.050000,520.820000,859.334483,654.394793,708.190000,538.880000
302.960000,590.950000,222.050000,520.780000,859.040000,653.970000,709.000000,539.000000
302.980000,590.860000,222.060000,520.750000,858.990000,654.020000,709.830000,539.120000
302.980000,590.920000,222.060000,520.720000,858.990000,654.010000,710.660000,539.250000
302.970000,590.890000,222.060000,520.690000,858.990000,654.000000,710.890000,539.120000
302.980000,590.930000,222.060000,520.630000,858.970000,653.970000,711.040000,538.970000
302.990000,590.860000,222.050000,520.600000,859.020000,654.000000,710.810000,538.390000
302.940000,590.900000,222.060000,520.540000,859.020000,653.980000,710.860000,538.130000
302.950000,590.920000,222.010000,520.130000,859.000000,653.960000,710.990000,537.970000
302.950000,590.910000,222.010000,520.110000,859.040000,653.980000,711.140000,537.750000
302.900000,590.850000,222.010000,520.100000,859.030000,653.950000,710.840000,537.190000
302.930000,590.850000,222.010000,520.070000,859.050000,653.980000,710.980000,537.020000
302.940000,590.810000,222.000000,520.060000,859.040000,653.950000,711.030000,536.790000
302.930000,590.760000,222.010000,520.050000,859.050000,653.970000,710.820000,536.280000
302.900000,590.770000,222.000000,520.030000,859.010000,653.920000,710.930000,536.100000
302.880000,590.750000,222.000000,520.010000,859.070000,653.910000,711.010000,535.880000
302.920000,590.750000,221.990000,519.990000,859.090000,653.890000,710.089979,534.994214
302.920000,590.710000,222.000000,519.990000,859.060000,653.820000,709.000000,534.110000
302.910000,590.670000,222.000000,519.970000,859.110000,653.880000,709.549683,534.193883
302.910000,590.670000,222.000000,519.960000,859.090000,653.840000,710.140000,533.880000
302.910000,590.590000,222.000000,519.940000,859.010000,653.840000,710.930000,533.950000
302.920000,590.600000,222.000000,519.930000,859.040000,653.850000,711.770000,534.060000
302.890000,590.590000,221.990000,519.920000,859.080000,653.840000,710.450176,533.660330
302.900000,590.520000,221.990000,519.900000,859.040000,653.740000,710.120000,533.850000
302.980000,590.190000,221.990000,519.890000,859.060000,653.790000,709.970000,533.420000
302.980000,590.220000,222.000000,519.860000,859.050000,653.790000,709.960000,533.120000
302.950000,590.170000,222.000000,519.850000,859.110000,653.790000,710.080000,532.990000
302.940000,590.190000,222.000000,519.830000,859.050000,653.850000,710.220000,532.840000
302.950000,590.190000,222.000000,519.800000,859.050000,653.780000,709.900000,532.240000
302.960000,590.170000,221.990000,519.780000,859.100000,653.810000,710.000000,532.070000
302.960000,590.170000,221.990000,519.760000,858.794187,652.794131,710.120000,531.940000
302.950000,590.170000,221.990000,519.720000,859.010000,652.980000,710.200000,531.690000
302.950000,590.130000,222.000000,519.670000,859.030000,652.960000,709.920000,531.130000
302.960000,590.140000,222.000000,519.630000,859.000000,652.960000,710.060000,531.000000
302.960000,590.160000,222.000000,519.600000,859.020000,652.910000,710.220000,530.850000
302.940000,590.160000,222.000000,519.570000,859.030000,652.920000,709.920000,530.290000
302.940000,590.120000,222.000000,519.480000,859.040000,652.910000,710.020000,530.080000
302.950000,590.110000,221.970000,519.090000,859.010000,652.870000,710.170000,529.960000
302.930000,590.120000,221.970000,519.090000,859.020000,652.860000,710.290000,529.830000
302.920000,590.130000,221.970000,519.070000,859.030000,652.830000,710.000000,529.300000
302.920000,590.130000,221.970000,519.060000,859.080000,652.790000,710.060000,529.080000
302.930000,590.080000,221.970000,519.050000,859.040000,652.750000,710.190000,528.970000
