pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y
217.347601,471.412428,133.826190,637.356104,752.340191,473.754469,618.853753,699.621230
217.000000,471.000000,134.000000,637.000000,752.000000,473.990000,619.010000,700.030000
216.980000,471.000000,134.000000,637.020000,752.050000,474.020000,619.010000,700.100000
216.970000,471.000000,133.980000,637.030000,752.020000,474.010000,619.921003,699.937410
216.990000,471.000000,133.990000,637.020000,752.040000,474.000000,620.010000,700.060000
216.990000,471.010000,133.980000,637.020000,752.010000,473.990000,620.134453,698.988870
216.970000,471.000000,133.960000,637.030000,752.020000,474.020000,620.010000,699.030000
216.980000,470.990000,133.970000,637.030000,752.000000,474.020000,620.010000,699.060000
216.960000,471.000000,133.960000,637.020000,751.980000,474.010000,620.010000,699.190000
216.980000,470.990000,133.950000,637.010000,751.990000,474.010000,619.494103,699.621230
216.950000,470.990000,133.950000,637.010000,752.000000,474.010000,619.020000,700.040000
216.920000,470.990000,133.940000,637.010000,752.000000,474.020000,619.000000,700.080000
216.940000,470.980000,133.920000,637.020000,752.020000,474.030000,618.990000,700.130000
216.960000,471.000000,133.920000,637.020000,752.040000,474.020000,619.000000,700.210000
216.920000,470.990000,133.920000,637.010000,751.990000,474.000000,620.347903,700.885950
216.910000,470.980000,133.920000,637.010000,752.000000,474.000000,619.921003,701.202130
216.920000,470.980000,133.910000,637.020000,751.990000,474.010000,619.980000,701.080000
216.920000,470.980000,133.910000,637.010000,751.950000,474.020000,619.960000,701.070000
216.900000,470.970000,133.880000,637.020000,751.990000,474.000000,619.960000,701.120000
216.860000,470.980000,133.880000,637.020000,752.020000,474.030000,619.921003,701.202130
216.880000,470.990000,133.870000,637.010000,752.050000,474.010000,619.980000,701.020000
216.860000,470.970000,133.870000,637.010000,752.040000,474.010000,619.950000,701.050000
216.860000,470.960000,133.840000,637.010000,752.030000,473.980000,619.900000,701.080000
216.850000,470.960000,133.840000,637.010000,751.990000,473.980000,619.890000,701.100000
216.800000,470.980000,133.830000,637.010000,752.020000,473.990000,619.870000,701.110000
216.820000,470.950000,133.810000,637.000000,752.050000,474.010000,619.860000,701.120000
216.790000,470.970000,133.790000,637.000000,752.010000,474.000000,619.880000,701.100000
216.810000,470.950000,133.790000,636.990000,752.030000,474.020000,618.213403,701.518310
216.800000,470.940000,133.780000,636.990000,752.000000,473.990000,617.910000,701.990000
216.770000,470.950000,133.750000,636.990000,752.010000,474.000000,617.900000,702.010000
216.760000,470.950000,133.740000,636.970000,752.000000,474.000000,617.910000,701.990000
216.760000,470.960000,133.720000,636.980000,751.980000,474.010000,617.880000,701.990000
216.760000,470.950000,133.680000,636.990000,752.000000,474.000000,617.880000,701.960000
216.710000,470.960000,133.670000,636.980000,752.010000,473.980000,617.830000,701.970000
216.740000,470.930000,133.660000,636.980000,752.020000,473.970000,617.800000,701.960000
216.730000,470.940000,133.630000,636.980000,752.010000,473.990000,617.770000,701.930000
216.690000,470.930000,133.620000,636.970000,752.010000,474.000000,617.720000,701.910000
216.660000,470.940000,133.590000,636.970000,752.040000,474.030000,615.011652,703.099210
216.630000,470.920000,133.470000,637.020000,752.020000,474.010000,614.890000,702.980000
216.600000,470.920000,133.220000,637.120000,752.000000,473.960000,614.890000,702.960000
216.670000,470.920000,133.180000,637.120000,748.967154,466.759474,614.950000,702.940000
216.620000,470.910000,133.150000,637.110000,745.931420,476.252681,614.930000,702.900000
216.580000,470.900000,133.140000,637.090000,746.943331,478.251251,614.940000,702.860000
216.520000,470.900000,133.120000,637.080000,746.930000,478.050000,614.930000,702.800000
216.220000,470.990000,133.100000,637.050000,746.950000,478.030000,613.304052,701.202130
216.120000,470.980000,133.080000,637.040000,746.910000,478.020000,612.940000,700.930000
216.140000,470.990000,133.060000,637.050000,746.940000,478.000000,612.920000,700.850000
216.140000,471.010000,133.070000,637.020000,746.990000,477.980000,613.060000,700.760000
216.100000,470.990000,133.020000,637.030000,746.940000,478.000000,613.080000,700.620000
216.090000,470.960000,133.000000,637.010000,746.980000,478.010000,614.371302,701.202130
216.040000,470.950000,132.990000,636.980000,746.970000,477.990000,614.270000,700.930000
216.030000,470.940000,132.970000,636.980000,746.960000,477.960000,614.040000,700.740000
216.020000,470.980000,132.950000,636.960000,746.950000,477.970000,614.060000,700.520000
216.020000,470.970000,132.930000,636.970000,746.910000,477.990000,614.080000,700.100000
215.980000,470.970000,132.910000,636.940000,746.950000,478.000000,615.438552,699.937410
215.960000,470.940000,132.880000,636.930000,746.950000,478.000000,615.220000,699.930000
216.010000,470.950000,132.870000,636.920000,745.931420,475.753039,615.080000,699.740000
215.970000,470.930000,132.860000,636.910000,746.020000,475.970000,615.150000,699.420000
215.910000,470.950000,132.820000,636.920000,746.020000,475.990000,615.240000,698.730000
215.950000,470.900000,132.790000,636.900000,745.970000,475.980000,615.110000,698.130000
215.920000,470.890000,132.740000,636.890000,745.990000,475.960000,615.250000,697.910000
215.820000,470.910000,132.660000,636.910000,745.970000,475.970000,616.078903,698.356510
215.810000,470.880000,132.620000,636.870000,746.020000,475.960000,616.292353,697.724150
215.830000,470.870000,132.530000,636.930000,745.950000,475.960000,615.652003,697.407970
215.720000,470.920000,132.220000,637.030000,745.990000,475.970000,615.652003,697.091790
215.730000,470.910000,132.160000,637.030000,745.990000,475.970000,615.865453,696.775610
215.740000,470.870000,132.150000,637.020000,746.010000,475.990000,615.865453,696.775610
215.650000,470.870000,132.120000,636.970000,746.020000,476.000000,615.011652,695.510890
215.650000,470.840000,132.110000,636.970000,747.280635,475.753039,615.011652,695.194710
215.670000,470.840000,132.090000,636.970000,747.010000,476.010000,616.292353,695.827070
215.640000,470.850000,132.060000,636.940000,747.030000,476.000000,616.410000,695.920000
215.470000,470.910000,132.060000,636.930000,747.000000,476.010000,616.590000,695.730000
215.100000,471.060000,132.040000,636.900000,747.040000,475.980000,616.078903,693.613810
215.050000,471.080000,132.010000,636.880000,746.990000,476.000000,615.438552,693.613810
215.060000,471.060000,131.980000,636.850000,747.020000,475.960000,614.940000,693.450000
215.030000,471.060000,131.960000,636.830000,747.020000,476.000000,614.570000,692.950000
215.020000,471.000000,131.950000,636.790000,750.653673,472.255542,614.760000,692.750000
215.000000,471.010000,131.930000,636.770000,750.990000,472.020000,614.890000,692.100000
215.020000,471.010000,131.910000,636.730000,751.000000,472.010000,615.060000,691.900000
214.960000,471.010000,131.880000,636.670000,751.030000,472.010000,615.220000,691.660000
214.930000,470.990000,131.860000,636.660000,751.000000,471.980000,615.060000,690.890000
214.890000,471.020000,131.840000,636.630000,750.970000,471.990000,614.950000,690.090000
214.890000,471.010000,131.870000,636.560000,750.980000,472.010000,614.800000,689.300000
214.890000,471.000000,131.990000,635.970000,750.980000,471.980000,615.000000,689.030000
214.870000,470.950000,132.180000,635.440000,751.000000,471.970000,615.190000,688.780000
214.850000,470.970000,132.210000,635.340000,750.960000,471.970000,615.370000,688.410000
214.870000,470.940000,132.210000,635.300000,751.010000,471.950000,615.860000,687.950000
214.820000,470.940000,132.160000,635.270000,751.000000,471.990000,616.050000,687.630000
214.820000,470.920000,132.140000,635.240000,750.960000,472.010000,616.010000,686.850000
214.730000,470.950000,132.090000,635.210000,751.000000,471.990000,615.940000,686.030000
214.750000,470.940000,132.090000,635.190000,750.970000,472.010000,615.830000,685.180000
214.660000,470.910000,132.060000,635.140000,750.980000,472.000000,617.822555,684.496067
214.720000,470.940000,132.050000,635.110000,750.970000,472.010000,618.740000,683.960000
214.660000,470.950000,132.010000,635.090000,750.970000,471.990000,618.850000,683.230000
