pt1_cam1_Z,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_Z,pt2_cam2_X,pt2_cam2_Y
335.27,506.15,454,304.01,804.93,449.72
335.24,506.12,453.99,304,804.85,449.6
335.24,506.08,453.97,304,804.95,449.15
335.2,506.05,453.96,304.01,804.91,449.08
335.18,506.03,453.94,304,804.85,448.94
335.14,506,453.92,304.03,804.81,448.82
335.13,505.96,453.92,303.98,804.86,448.58
335.11,505.94,453.9,303.575047,804.96,448.17
335.08,505.91,453.86,303.99,804.87,448.15
335.06,505.86,453.86,303.99,804.7,448.15
335.05,505.82,453.85,303.99,804.53,448.11
335.04,505.77,453.85,303.575047,804.22,447.92
335.04,505.73,453.82,303.575047,804.26,447.7
335.01,505.65,453.85,303.575047,804.31,447.28
335.01,505.59,453.85,304.01,804.28,447.21
334.98,505.47,453.91,304.03,804.22,447.18
334.96,505.21,453.99,304,804.12,447.13
334.95,505.16,453.97,304,803.95,447.19
334.93,505.14,453.97,304,803.87,447.13
334.91,505.1,453.95,304.837129,803.73,447.19
334.93,505.08,453.93,304.837129,803.53,447.17
334.88,505.06,453.94,304.99,803.22,446.98
334.93,505.03,453.91,305.01,803.23,446.83
335.11,505.01,453.89,305.01,802.553636,441.49656
335.11,504.98,453.89,304.837129,802.85,440.95
335.09,504.95,453.86,305.01,802.94,440.87
335.06,504.92,453.85,305,802.85,440.92
335.04,504.9,453.84,301.366403,802.81,440.88
335.04,504.85,453.83,301.366403,802.73,440.85
335.01,504.82,453.82,301.02,802.66,440.82
335,504.74,453.83,301,802.58,440.77
334.97,504.67,453.83,301.01,802.53,440.69
334.96,504.61,453.83,301.366403,802.01,440.81
334.96,504.46,453.91,301.366403,801.97,440.76
334.93,504.2,453.99,301,801.91,440.75
334.9,504.16,453.98,301.01,801.89,440.69
334.91,504.12,453.98,301.01,801.79,440.63
334.89,504.09,453.97,301,801.75,440.56
334.88,504.08,453.96,301.01,801.77,440.24
334.89,504.05,453.95,300.99,801.61,440.24
335.14,504.02,453.94,301,801.19,440.31
335.52,504,453.93,300.99,801.06,440.26
335.71,503.98,453.91,301.366403,800.98,440.2
335.68,503.96,453.91,301.01,800.9,440.09
335.66,503.93,453.9,301.366403,800.279019,442.170431
335.65,503.9,453.88,301.01,799.97,442
335.62,503.87,453.89,301.02,799.94,441.98
335.61,503.83,453.87,301,799.92,441.98
335.61,503.8,453.87,301.366403,799.88,441.99
335.53,503.73,453.9,300.99,799.85,441.98
335.35,503.69,453.89,301.366403,799.82,441.98
335.32,503.62,453.92,300.99,799.8,441.98
335.33,503.49,453.98,300.99,799.79,441.99
335.28,503.22,454.06,300.98,799.78,441.98
335.27,503.18,454.05,301.681924,798.004403,441.833495
335.24,503.14,454.04,301.99,797.43,442.2
335.2,503.12,454.02,302.01,797.39,442.28
335.19,503.08,454.02,301.99,797.14,442.55
335.15,503.06,454.01,302,797.06,442.73
335.15,503.05,454.01,302,797.04,442.82
335.11,503.03,453.99,302,797.05,442.92
335.08,503,453.99,302.02,797.08,443.01
335.05,502.97,453.98,302.03,797.09,443.18
335.02,502.94,453.98,302.01,797.08,443.36
335,502.92,453.98,302,796.99,443.7
334.98,502.88,453.96,301.681924,796.98,443.91
334.97,502.84,453.97,301.99,797.01,444.07
334.95,502.79,453.96,301.99,797.01,444.22
334.93,502.74,453.98,302.01,797.03,444.42
334.92,502.67,453.98,301.681924,797.469853,443.053263
334.97,502.62,454,302.01,798.09,442.22
335.25,502.54,454.01,301.98,798.98,441.69
335.73,502.2,454.14,301.681924,799.95,441.17
335.91,502.17,454.13,303.259526,796.863288,443.951757
335.91,502.14,454.14,303.02,797.065476,443.951757
335.75,502.1,454.13,303,797.05,444.06
335.76,502.08,454.13,302.97,797.1,444.13
335.72,502.05,454.13,302.98,797.16,444.23
335.69,502.03,454.11,303,797.19,444.34
335.67,502.01,454.1,303.01,797.12,444.66
335.67,501.98,454.11,303.01,797.07,445.18
335.64,501.96,454.1,303,796.9,445.91
335.6,501.93,454.09,303.01,796.87,446.48
335.54,501.91,454.09,303.02,796.86,446.75
335.3,501.87,454.09,303.259526,796.9,446.95
335.29,501.82,454.08,302.97,796.99,447.07
335.27,501.78,454.08,302.97,797.08,447.22
335.21,501.72,454.08,303.01,797.01,447.58
335.22,501.65,454.09,302.944006,797.03,448.06
335.16,501.58,454.1,302.98,796.91,448.88
335.13,501.48,454.13,302.99,796.89,449.72
335.12,501.17,454.32,303,795.650159,452.3377
335.1,501.14,454.33,303.02,795.12,453.04
335.07,501.11,454.3,303.01,794.22,453.95
335.05,501.08,454.28,303,793.21,454.94
335.03,501.06,454.28,303.02,796.256724,451.738704
335.01,501.02,454.27,302.99,796.26,452.07
335.01,501,454.23,303.03,796.69,452.17
334.97,500.97,454.23,303.04,796.88,452.4
334.96,500.94,454.22,303,796.85,452.99
334.96,500.91,454.23,302.99,797.03,453.09
334.97,500.88,454.21,303.02,797.19,453.27
335.26,500.82,454.2,303,796.87,453.87
335.83,500.77,454.21,303.03,797.06,454.17
336,500.69,454.23,303.03,796.57,454.99
335.97,500.61,454.3,303.03,795.87,455.85
335.84,500.35,454.53,303.06,795.15,456.72
335.8,500.05,454.91,303.05,794.48,457.58
335.8,500.02,454.92,303.01,794.72,457.78
335.77,499.99,454.9,303.03,795.19,457.87
335.76,499.98,454.9,303.259526,795.75,457.91
335.75,499.95,454.88,302.99,795.88,458.04
335.7,499.9,454.87,302.99,795.95,458.14
335.68,499.88,454.88,303.01,796.05,458.27
335.64,499.82,454.87,302.98,796.02,458.47
335.56,499.77,454.86,302.98,796.02,459
335.31,499.73,454.88,303,796.05,459.05
335.24,499.68,454.89,302.97,795.95,459.45
335.2,499.62,454.89,303.02,796.05,459.87
335.21,499.49,454.95,303.03,796.11,460.08
335.16,499.22,455.03,303.03,795.99,460.33
335.12,499.18,455.04,302.99,795.93,461.04
335.1,499.14,455.05,302.99,795.94,461.85
335.08,499.12,455.03,303.02,795.59,462.71
335.03,499.08,455.03,303.02,794.76,463.87
335.04,499.06,455.02,305.78369,794.04,464.8
335.02,499.04,455,305.78369,795.852347,465.815107
335,499.01,454.99,306.01,796.23,466.22
334.99,498.99,454.98,306.01,796.1,466.65
334.97,498.95,454.97,306.02,795.96,466.96
334.97,498.92,454.97,306.02,796.04,467.14
335.33,498.89,454.96,306.02,795.9,467.6
335.92,498.84,454.95,306.01,795.86,468
336.03,498.79,454.96,305.98,795.95,468.16
336.04,498.71,454.96,306.01,795.97,468.4
335.88,498.63,454.97,305.99,795.71,469
335.85,498.55,454.99,306.02,795.66,469.39
335.82,498.19,455.15,308.307854,795.39,469.85
335.8,498.15,455.15,308.01,795.12,470.09
335.77,498.11,455.14,307.99,795.19,470.29
335.75,498.08,455.12,308,794.93,470.89
335.73,498.06,455.12,307.98,794.99,471.06
335.7,498.03,455.1,307.99,795.04,471.24
335.69,498.01,455.09,308,795.05,471.43
335.61,497.98,455.07,308.01,794.88,471.97
335.55,497.94,455.06,308.01,795,472.1
335.28,497.9,455.06,307.99,795.01,472.28
335.22,497.86,455.05,308.01,794.98,472.56
335.18,497.8,455.05,308.01,794.84,473.01
335.16,497.75,455.07,308.03,794.92,473.13
335.12,497.65,455.09,308.02,794.99,473.26
335.1,497.57,455.1,308,794.91,473.57
335.05,497.21,455.3,310.472429,794.77,473.99
335.03,497.17,455.3,310.01,794.89,474.07
335.04,497.13,455.3,310,794.97,474.2
335,497.1,455.27,310.03,795.03,474.33
335.35,497.08,455.25,309.99,795.02,474.54
335.88,497.05,455.23,310,794.73,475.04
336.01,497.02,455.24,310.01,794.84,475.17
336,497.01,455.21,309.98,794.95,475.27
335.81,496.98,455.2,308.789653,794.93,475.37
335.78,496.95,455.2,308.789653,794.97,475.48
335.75,496.92,455.18,309,794.7,475.97
335.72,496.89,455.18,309.01,794.2,476.22
335.69,496.86,455.17,309,793.72,476.83
335.66,496.81,455.18,309,793.27,477.05
335.61,496.76,455.19,309.01,793.32,477.1
335.56,496.72,455.2,307.948265,793.33,477.2
335.51,496.62,455.23,308.02,793.51,477.28
335.29,496.57,455.24,308.01,793.96,477.15
335.25,496.33,455.45,307.98,793.94,477.29
335.23,496.01,455.88,308.01,793.93,477.39
335.19,495.99,455.87,308.01,792.212961,479.89151
335.14,495.97,455.87,308.01,791.91,480.13
335.11,495.94,455.86,308,791.81,480.18
335.08,495.91,455.85,307.99,791.92,480.17
335.03,495.87,455.86,307.97,791.89,480.26
335.04,495.83,455.85,308.01,791.89,480.35
335,495.79,455.85,308.02,791.83,480.53
334.98,495.74,455.86,308.368959,791.68,480.85
335.03,495.68,455.88,309.210347,791.66,480.91
335.3,495.58,455.91,308.99,791.57,480.98
335.75,495.25,456.07,309.210347,791.404208,482.287494
335.91,495.19,456.07,309,790.98,482.08
335.9,495.17,456.05,308.99,790.95,482.07
335.88,495.13,456.07,308.98,790.93,482.11
335.88,495.09,456.04,309,790.91,482.17
335.85,495.07,456.05,309,790.88,482.18
335.84,495.04,456.02,309,790.89,482.23
335.81,495.01,456.03,309.631041,790.87,482.28
335.79,494.98,456.01,309.97,790.88,482.27
335.76,494.94,456.01,309.99,790.87,482.27
335.73,494.92,456.01,309.98,790.89,482.28
335.73,494.87,456.02,309.99,790.89,482.23
335.69,494.83,456.01,310,790.89,482.19
335.65,494.79,456.01,310.02,790.91,482.15
335.6,494.74,456.03,309.98,790.91,482.1
335.57,494.66,456.04,310,790.9,482.06
335.5,494.6,456.06,310.02,790.91,482.02
335.41,494.52,456.08,310.01,790.88,481.98
335.33,494.19,456.23,309.99,790.91,481.96
335.31,494.17,456.22,309.99,790.89,481.93
335.27,494.13,456.21,310.01,790.88,481.89
335.22,494.1,456.21,309.99,790.87,481.88
335.18,494.07,456.18,309.99,790.88,481.87
335.15,494.05,456.18,309.98,790.89,481.86
335.12,494.03,456.15,310.01,790.88,481.83
335.08,493.99,456.16,310.01,790.87,481.84
335.07,493.98,456.15,309.99,790.85,481.84
335.02,493.93,456.13,310,790.8,481.83
335,493.87,456.15,310,790.75,481.81
334.98,493.85,456.13,311.313817,790.74,481.82
334.95,493.81,456.12,311.313817,788.573574,484.383979
334.99,493.74,456.14,311.02,788.79,483.99
335.23,493.7,456.13,311.01,789,483.98
335.61,493.6,456.17,311,789.01,483.95
335.65,493.56,456.16,311,789.03,483.89
335.66,493.47,456.18,311,789.06,483.84
335.64,493.16,456.37,311,789.04,483.7
335.58,492.98,456.78,311.02,788.96,483.44
335.55,492.96,456.76,311.01,788.91,483.19
335.44,492.91,456.75,311.02,788.95,483.01
335.33,492.89,456.75,311.04,788.95,482.78
335.29,492.84,456.74,311.01,788.82,482.36
335.24,492.79,456.74,311,788.83,482.09
335.2,492.74,456.76,311.02,788.9,481.94
335.18,492.64,456.78,311.01,788.93,481.74
335.13,492.54,456.83,311.03,788.9,481.47
335.09,492.23,456.94,311.01,788.79,481.08
335.07,492.18,456.93,311,788.85,480.95
335.05,492.14,456.92,311.01,788.89,480.73
335.02,492.09,456.91,311.01,788.83,480.38
334.99,492.07,456.89,311.01,788.75,480.08
334.99,492.04,456.86,311,788.81,479.96
334.97,492,456.87,311.02,788.86,479.79
334.96,491.98,456.86,311.02,788.85,479.56
334.94,491.94,456.85,311.01,788.65,479.11
334.97,491.91,456.83,310.99,787.91,478.39
335.17,491.88,456.84,311.01,787.14,477.69
335.14,491.82,456.83,311.02,786.23,476.8
335.11,491.78,456.82,311.02,787.158257,476.597033
335.08,491.7,456.84,311.02,787.65,477.12
335.06,491.62,456.84,311.02,787.79,477.06
335.03,491.51,456.88,311.03,787.89,476.95
335,491.2,456.97,311.03,787.95,476.78
334.97,491.17,456.96,311.01,787.94,476.46
334.97,491.13,456.95,311.02,787.88,476.05
334.93,491.09,456.93,311.02,787.96,475.89
334.93,491.07,456.91,311.04,788,475.64
334.91,491.03,456.89,311.02,787.84,475.1
334.89,491,456.88,311.04,787.94,474.96
334.88,490.97,456.86,311.02,788,474.77
334.88,490.94,456.85,311.01,787.94,474.39
335.12,490.89,456.83,311.04,787.92,474
335.09,490.83,456.83,311.04,787.99,473.85
335.06,490.77,456.82,311.02,788.01,473.6
335.02,490.71,456.81,311.03,787.88,473.09
335,490.64,456.82,311.02,787.95,472.96
334.96,490.5,456.84,311.01,788.01,472.79
334.93,490.2,456.93,311.04,788,472.5
334.92,490.17,456.92,311,787.93,472
334.9,490.13,456.89,311.03,787.99,471.82
334.89,490.09,456.87,311.03,787.96701,472.404062
334.84,490.06,456.85,311.01,788.1,471.86
334.83,490.03,456.82,311,788,471.33
334.84,490,456.81,311.02,788.02,470.99
334.88,489.96,456.78,311.01,788.08,470.74
335.13,489.95,456.77,311,787.96,470.19
335.12,489.9,456.74,311.01,788.03,469.99
335.1,489.85,456.71,310.99,788.09,469.78
335.07,489.81,456.71,311,788.02,469.34
335.07,489.76,456.7,311,788.03,469.01
335.03,489.7,456.68,311.01,788.09,468.81
335.02,489.53,456.73,311,788.02,468.41
335,489.2,456.84,311.02,788.03,468.05
334.98,489.16,456.82,311,788.09,467.87
334.95,489.12,456.79,311,788.06,467.51
334.94,489.1,456.77,310.99,788.02,467.1
334.91,489.07,456.73,310.99,788.1,466.92
334.91,489.04,456.68,310.97,788.12,466.63
334.89,489.02,456.66,311.01,788,466.14
334.92,488.98,456.64,311,788.09,465.97
334.97,488.94,456.59,311.02,788.14,465.76
335.16,488.93,456.56,311.01,788.04,465.35
335.16,488.87,456.51,311,788.05,465.06
335.13,488.99,456.06,311,788.11,464.88
335.1,488.93,456.04,311.03,788.11,464.58
335.07,488.9,456.03,311.02,788,464.12
335.05,488.85,456.02,311.01,788.08,463.98
335.03,488.78,456.01,310.97,788.14,463.79
335,488.74,456,310.99,788.04,463.39
334.98,488.68,456.01,310.96,788.03,463.09
334.95,488.57,456,310.99,788.14,462.91
334.94,488.23,456.1,311,787.764822,462.52063
334.95,488.19,456.08,311,787.08,462.31
334.92,488.14,456.04,311.03,786.61,461.96
334.95,488.1,456.01,310.99,787.03,461.93
335.21,488.07,455.99,307.106877,787.4,461.87
335.17,488.04,455.96,307.527571,788.06,461.9
335.14,488.01,455.96,307.97,788.78,461.96
335.11,487.97,455.92,307.99,788.88,461.83
335.09,487.94,455.91,307.96,788.29,461.19
335.07,487.89,455.89,307.99,787.98,460.95
335.05,487.86,455.88,308.02,788.03,460.8
335.03,487.81,455.88,307.99,787.76,460.33
335.02,487.76,455.85,308.03,787.76,460.09
335.01,487.69,455.85,308,787.85,460
335,487.61,455.83,308,787.93,459.9
334.99,487.49,455.86,307.98,787.96,459.74
334.98,487.19,455.92,308.01,787.87,459.46
334.97,487.15,455.9,308,787.73,459.11
334.95,487.12,455.89,307.99,787.82,459.01
334.93,487.08,455.85,307.99,787.88,458.88
334.96,487.06,455.82,308.01,787.158257,455.931675
335.23,487.02,455.8,307.99,787.03,455.88
335.22,487,455.77,308.01,787.02,455.67
335.2,486.95,455.75,308,786.84,455.29
335.16,486.91,455.71,308.01,786.85,455.13
335.13,486.87,455.67,308,786.88,455.03
335.11,486.83,455.65,308.01,786.93,454.93
335.09,486.78,455.62,307.96,786.96,454.76
335.09,486.72,455.61,308.03,786.91,454.46
335.05,486.63,455.6,308.02,786.72,454.17
335.02,486.6,455.57,308.01,786.75,454.07
335.01,486.41,455.66,308,786.82,453.98
335.01,486.13,455.76,308,786.9,453.88
334.99,486.11,455.7,305.424101,786.91,453.74
334.97,486.09,455.67,305.424101,786.89,453.49
334.99,486.05,455.63,304.98,786.67,453.09
335.28,486.03,455.61,304.99,786,452.76
335.3,486.01,455.55,304.98,785.06,452.1
335.21,486.11,455.09,304.99,784.28,451.81
335.17,486.08,455.06,304.98,785.74294,452.936695
335.14,486.05,455.04,304.96,786.73,453.15
335.12,486,455.03,304.701157,787.65,453.39
335.09,485.98,455.01,305.02,785.338564,449.642218
335.07,485.94,454.99,305,786.551693,450.241214
335.06,485.91,454.97,305.01,787.01,449.92
335.03,485.88,454.96,305.01,784.732,450.84021
335.01,485.82,454.95,305.01,784.934188,451.139708
335.02,485.8,454.94,305.02,785.07,450.98
334.99,485.74,454.91,305.02,785.05,450.81
334.99,485.69,454.91,304.99,785.03,450.61
334.97,485.63,454.91,305.02,784.91,450.23
334.98,485.56,454.91,305.01,784.9,450.11
335.03,485.23,455.01,305.01,784.96,450.01
335.28,485.19,454.98,305.02,784.98,449.91
335.27,485.15,454.97,305.02,784.98,449.79
335.25,485.12,454.95,305.04,783.923247,446.647239
335.23,485.09,454.94,305.01,783.316683,449.043222
335.19,485.06,454.92,305.02,783.02,448.99
335.17,485.03,454.9,305.03,783.03,448.86
335.14,485,454.87,304.99,784.327623,448.743724
335.12,484.97,454.85,305,784.21,448.98
335.12,484.92,454.84,305.02,784,448.88
335.1,484.88,454.82,305,783.98,448.78
335.05,484.84,454.81,304.99,783.98,448.67
335.05,484.81,454.79,304.99,783.721059,446.347741
335.02,484.75,454.78,305,783.721059,446.347741
335,484.69,454.77,305.02,783.99,445.94
335.01,484.62,454.78,305.03,783.98,445.89
334.99,484.51,454.81,305.01,783.96,445.81
335.34,484.2,454.89,305,783.721059,446.347741
335.9,484.16,454.89,305.542544,783.98,446.01
336.17,484.14,454.87,305.98,783.96,445.91
336.15,484.11,454.85,305.97,783.94,445.85
335.85,484.08,454.84,305.97,783.93,445.78
335.81,484.05,454.81,305.99,783.91,445.66
335.8,484.04,454.78,305.97,783.86,445.49
335.77,484.02,454.78,305.96,783.75,445.18
335.74,483.99,454.75,306,783.68,445.1
335.73,483.95,454.73,305.98,783.61,445.04
335.7,483.91,454.71,305.95,782.50793,446.647239
335.68,483.9,454.69,305.99,782.85,447.01
335.65,483.85,454.65,305.97,782.91,446.99
335.63,483.8,454.67,306,782.89,446.88
335.6,483.75,454.67,305.96,782.82,446.82
335.56,483.7,454.63,305.99,782.78,446.73
335.53,483.64,454.64,305.99,782.74,446.64
335.36,483.51,454.73,305.94,782.73,446.49
335.36,483.18,454.84,305.96,782.69,446.22
335.34,483.17,454.81,305.97,782.63,446.14
335.32,483.13,454.82,305.94,782.54,446.11
335.28,483.11,454.79,305.94,782.14,446.06
335.28,483.08,454.78,305.96,782.09,446.06
335.25,483.07,454.75,305.96,782.06,446.04
335.23,483.04,454.74,305.97,782,446.04
335.21,483.03,454.73,305.98,781.97,446.03
335.19,483.01,454.72,306.01,781.91,446.01
335.17,482.97,454.68,305.98,781.85,446
335.15,482.95,454.66,305.97,781.84,445.98
335.13,482.93,454.67,305.95,781.8,445.99
335.09,482.9,454.64,305.98,781.76,445.97
335.09,482.86,454.66,305.95,781.74,445.98
335.07,482.82,454.65,305.97,781.67,446.02
335.05,482.79,454.62,305.95,781.75,446.07
335.05,482.74,454.64,305.542544,781.81,446.11
335.03,482.67,454.66,305.542544,781.81,446.12
335.4,482.66,454.68,305.542544,781.79,446.3
335.97,482.51,454.74,306,780.081672,442.454267
336.21,482.2,454.87,306,779.6,442.04
336.34,482.18,454.88,306,779.52,442.09
336.39,482.16,454.86,306,779.55,442.08
336.18,482.13,454.85,305.99,779.97,442
335.89,482.11,454.85,306.02,779.96,442
335.87,482.09,454.84,306.01,779.94,442.01
335.86,482.08,454.84,306,779.94,442.03
335.83,482.05,454.83,306.02,779.92,442.06
335.81,482.03,454.82,306.03,779.93,442.1
335.8,482,454.83,306.02,779.93,442.08
335.78,481.99,454.83,305.99,779.9,442.12
335.78,481.96,454.83,305.99,779.9,442.18
335.76,481.94,454.84,306.01,779.92,442.2
335.73,481.91,454.86,306.01,779.93,442.25
335.74,481.89,454.85,306,779.070732,440.65728
335.71,481.85,454.86,305.99,778.52,441.15
335.71,481.82,454.86,306,778.5,441.22
335.7,481.8,454.88,306.01,778.46,441.27
335.69,481.73,454.88,306.02,778.37,441.36
335.68,481.68,454.9,306,778.15,441.61
335.68,481.63,454.93,305.98,778.09,441.76
335.66,481.63,454.94,305.98,778.11,441.85
335.64,481.55,454.96,306,778.12,441.93
335.62,481.24,455.08,305.98,778.11,442.03
335.6,481.2,455.11,305.98,778.11,442.09
335.63,481.18,455.1,305.99,778.11,442.17
335.66,481.17,455.09,306.01,778.1,442.34
335.62,481.15,455.1,306.01,777.97,442.58
335.67,481.12,455.11,305.98,777.91,442.77
335.94,481.09,455.12,305.97,777.92,442.87
335.92,481.08,455.13,305.98,777.92,442.96
335.91,481.05,455.14,305.99,777.93,443.01
335.89,481.04,455.14,306,777.95,443.03
335.89,481.03,455.14,306,777.96,443.07
335.89,481.01,455.15,305.98,777.94,443.1
335.87,480.99,455.16,305.99,777.94,443.12
335.85,480.96,455.18,305.98,777.94,443.17
335.84,480.95,455.2,305.99,777.99,443.2
335.85,480.93,455.18,305.97,777.99,443.28
335.84,480.91,455.2,305.99,777.95,443.37
335.84,480.89,455.22,305.98,777.82,443.63
335.82,480.86,455.26,305.99,777.79,443.92
335.84,480.83,455.25,305.99,777.82,443.98
335.82,480.82,455.27,305.99,777.83,444.06
335.81,480.79,455.3,306,777.86,444.17
335.83,480.74,455.33,305.98,777.88,444.3
335.82,480.71,455.37,305.99,777.76,444.69
335.82,480.34,455.77,305.98,777.72,444.86
335.85,480.1,456.04,305.98,777.76,445.08
336.13,480.08,456.05,305.97,777.83,445.26
336.12,480.05,456.07,305.99,777.67,445.79
336.1,480.04,456.07,306,777.79,446
336.11,480.02,456.08,305.99,777.83,446.24
336.1,480.01,456.1,305.98,777.72,446.79
336.08,479.98,456.11,305.99,777.86,446.96
336.08,479.97,456.12,305.98,777.9,447.24
336.08,479.94,456.13,305.99,777.82,447.72
336.06,479.92,456.13,306.01,777.89,447.92
336.06,479.9,456.16,305.97,777.8,448.39
336.03,479.87,456.18,305.97,777.78,448.74
336.01,479.86,456.2,305.97,777.85,449.08
335.99,479.83,456.22,305.99,777.79,449.48
335.99,479.8,456.25,305.98,777.82,449.72
335.99,479.78,456.25,305.99,776.644474,455.332679
335.96,479.73,456.31,305.99,776.38,455.93
335.95,479.73,456.3,306,776.59,456.16
335.95,479.7,456.33,306,776.83,456.58
335.94,479.3,456.8,305.98,776.89,456.86
335.95,479.07,457.07,305.97,777.01,457.08
335.93,479.05,457.07,305.98,777.15,457.29
335.94,479.03,457.07,305.97,776.98,458.03
336.32,479.01,457.09,306,776.83,458.77
336.89,478.99,457.1,306,776.96,458.94
337.06,478.98,457.1,305.98,777.06,459.14
337.05,478.96,457.12,305.98,777.12,459.29
336.89,478.93,457.13,306,777.19,459.41
336.9,478.91,457.14,305.98,776.98,460.26
336.88,478.88,457.15,306.01,777.02,461.11
336.87,478.86,457.16,306,776.8,461.98
336.85,478.83,457.18,305.99,776.6,462.88
336.83,478.81,457.18,305.97,776.14,463.63
336.86,478.78,457.22,305.99,776.23,463.83
336.84,478.75,457.22,306,776.38,463.93
336.83,478.72,457.25,306,776.73,464.13
336.81,478.26,457.76,306.01,775.229157,466.713601
336.79,478.05,458.06,305.98,774.39,467.81
336.8,478.04,458.07,305.98,774.62,468
336.79,478.01,458.08,305.99,774.99,468.15
336.76,477.99,458.1,305.99,774.8,468.73
336.74,477.97,458.09,306,774.9,469.07
336.75,477.94,458.12,306,774.85,469.45
336.71,477.91,458.12,306.944858,774.72,470.01
336.78,477.87,458.13,304.701157,774.39,470.69
337.04,477.85,458.14,304.701157,774.21,471.05
337.03,477.81,458.18,304.701157,774.09,471.56
336.98,477.8,458.16,305,774.06,471.97
336.98,477.74,458.21,305.02,774.18,472.2
336.97,477.68,458.24,305.03,773.99,472.69
336.95,477.65,458.29,305.02,774.07,473.04
336.93,477.64,458.27,305.03,774.11,473.33
336.91,477.26,458.74,305.01,773.92,473.93
336.89,477.01,459.07,305,774.03,474.13
336.88,476.99,459.09,305,773.89,474.55
336.88,476.96,459.12,305.01,773.82,475
336.86,476.95,459.11,305,773.85,475.25
336.87,476.92,459.14,306.944858,773.63,475.88
336.91,476.9,459.15,307.01,773.25,476.25
337.12,476.88,459.18,307,773.04,476.79
337.1,476.85,459.23,306.98,773.07,477
337.09,476.81,459.25,306.98,773.06,477.21
337.08,476.78,459.27,306.99,772.97,477.55
337.07,476.72,459.3,306.99,772.91,477.95
337.05,476.66,459.38,306.99,772.96,478.13
337.04,476.33,459.8,306.99,772.9,478.37
337.02,476.07,460.11,307,772.61,478.96
337,476.05,460.13,306.99,772.17,479.43
337,476.03,460.16,306.98,772.01,479.92
336.99,476.02,460.17,306.99,771.99,480.07
337.01,476.01,460.19,307,772,480.31
336.98,475.98,460.23,306.99,771.77,480.78
336.97,475.95,460.27,307.01,771.74,481.02
336.98,475.94,460.28,307.01,771.72,481.15
337.02,475.93,460.29,306.99,771.76,481.31
337.24,475.9,460.31,307,771.39,481.76
337.21,475.86,460.37,307.01,771.04,482.2
337.19,475.85,460.36,307,770.75,482.72
337.16,475.79,460.44,307,770.4,483.02
337.15,475.36,461.08,307.01,770.43,483.12
337.12,475,461.71,307.01,770.3,483.37
337.13,474.95,461.74,307,769.99,483.85
337.09,474.93,461.74,307.01,769.98,483.92
337.1,474.9,461.79,306.99,769.98,484.02
337.08,474.88,461.81,307,769.91,484.19
337.08,474.86,461.84,307.02,769.74,484.45
337.08,474.79,461.86,305.262082,769.38,484.91
337.39,474.8,461.89,305.542544,769.11,485.01
337.65,474.76,461.91,306.10347,769.13,485.11
337.64,474.7,461.95,306.10347,769.02,485.26
337.59,474.66,461.98,305.99,768.95,485.43
337.63,474.64,462,306.664395,768.7,485.89
337.57,474.61,462.03,306.664395,768.759137,487.378959
337.52,474.61,462.05,307.01,768.96,487.11
337.22,474.54,462.08,306.944858,768.92,487.12
337.2,474.2,462.3,306.944858,768.89,487.22
337.21,474.16,462.36,306.99,768.86,487.32
337.2,474.14,462.37,306.99,768.79,487.5
337.16,474.08,462.45,307.22532,768.41,488.01
337.16,473.91,462.94,307.01,768.16,488.1
337.15,473.89,462.95,306.96,768.1,488.18
337.13,473.87,462.98,307,768.02,488.24
337.13,473.84,463,307.22532,767.95,488.38
337.14,473.83,463.01,307.505783,767.91,488.78
337.49,473.8,463.05,308,767.86,488.88
338.02,473.77,463.06,308.02,767.71,488.97
338.01,473.73,463.08,308,767.48,489.09
338,473.73,463.1,308.01,766.737255,488.876448
337.99,473.69,463.12,309.188559,766.62,489.01
337.98,473.61,463.14,309.188559,766.48,489.03
337.98,473.57,463.22,309.188559,766.4,489.07
337.96,473.51,463.24,308.99,766.31,489.11
337.95,473.16,463.53,308.99,766.25,489.19
337.93,473.01,463.96,309.188559,766.21,489.26
337.91,472.98,463.98,309.01,766.21,489.41
337.89,472.98,463.99,308.99,766.25,489.73
337.86,472.96,464,309.01,766.17,489.78
337.86,472.92,464.02,310.029947,766.15,489.82
337.84,472.89,464.03,309.749484,766.13,489.79
337.84,472.88,464.03,310,766.13,489.73
337.82,472.85,464.06,310,766.332879,489.774942
337.81,472.81,464.09,309.749484,766,490
337.82,472.78,464.1,309.749484,766,489.98
338,472.75,464.11,310,766.01,489.97
337.99,472.71,464.13,309.99,766.03,489.92
337.99,472.68,464.15,309.749484,766.03,489.87
337.99,472.65,464.16,310,766.07,489.7
337.98,472.62,464.18,309.99,766.06,489.44
337.96,472.56,464.23,309.98,766.02,489.16
337.96,472.51,464.24,309.469021,766.04,489.05
337.94,472.07,464.65,306.383932,766.07,488.97
337.94,471.94,465.02,306.383932,766.11,488.91
337.93,471.91,465.03,306,766.09,488.82
337.91,471.9,465.03,305.99,766.04,488.7
337.92,471.87,465.05,305.98,765.98,488.59
337.91,471.84,465.07,306,765.84,488.38
337.9,471.82,465.09,306.383932,765.83,488.33
337.88,471.77,465.1,305.99,765.84,488.31
337.9,471.75,465.1,305.98,765.89,488.26
337.89,471.71,465.13,306,765.92,488.21
337.9,471.67,465.14,305.98,763.906621,488.876448
338.11,471.63,465.15,306,763.93,488.91
