pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y
667.500405,368.839753,539.323774,660.127900,975.211945,372.365167,836.869538,680.748749
667.950000,368.910000,538.840000,659.930000,975.069645,372.154380,837.070000,681.100000
667.880000,368.830000,538.620000,659.880000,975.069645,372.154380,837.060000,681.280000
667.840000,368.750000,538.160000,659.950000,974.642745,371.732807,836.810000,681.750000
667.770000,368.630000,537.980000,659.880000,974.642745,371.732807,836.810000,681.900000
667.690000,368.480000,537.810000,659.800000,974.215845,371.943593,836.880000,681.980000
666.851319,367.985103,537.570000,659.770000,974.073545,372.154380,836.930000,682.070000
666.950000,367.930000,537.150000,659.810000,973.788945,372.365167,836.870000,682.250000
666.190000,368.060000,536.980000,659.740000,973.788945,372.365167,834.845716,682.747319
666.110000,367.980000,536.800000,659.680000,973.362045,372.365167,834.490000,683.170000
666.030000,367.900000,536.580000,659.660000,972.650545,372.365167,833.110000,683.820000
665.960000,367.810000,536.180000,659.700000,972.223645,372.365167,832.440000,684.040000
665.880000,367.710000,535.990000,659.610000,971.939045,372.365167,832.520000,684.110000
665.810000,367.560000,535.880000,659.480000,971.796745,372.365167,832.570000,684.210000
665.890000,367.030000,535.870000,659.030000,971.796745,372.365167,833.220000,684.180000
665.810000,366.940000,535.650000,658.970000,971.796745,372.365167,833.960000,684.120000
665.710000,366.860000,535.200000,659.050000,971.654445,372.575953,833.046762,684.912436
665.620000,366.780000,535.030000,658.980000,971.512145,372.575953,832.510000,685.150000
665.490000,366.680000,534.880000,658.900000,971.512145,372.575953,832.340000,685.270000
664.700000,366.830000,534.680000,658.850000,971.512145,372.575953,832.030000,685.560000
663.930000,366.990000,534.240000,658.930000,970.373744,372.575953,831.900000,685.760000
663.120000,367.170000,534.060000,658.870000,970.089144,372.365167,831.850000,685.840000
662.240000,367.320000,533.900000,658.790000,972.650545,373.419100,831.810000,685.910000
661.330000,367.560000,533.740000,658.710000,972.650545,372.365167,831.730000,685.970000
661.874988,367.450947,533.460000,658.710000,972.650545,372.365167,831.620000,685.980000
661.970000,366.920000,533.090000,658.710000,971.512145,372.365167,831.247809,685.245531
661.990000,366.480000,532.930000,658.620000,969.093044,372.365167,830.940000,685.010000
661.960000,366.350000,532.810000,658.480000,969.093044,372.365167,830.880000,685.030000
661.910000,366.190000,532.840000,658.030000,969.093044,372.365167,830.850000,685.040000
661.870000,366.090000,532.640000,657.990000,968.808444,372.365167,830.790000,685.080000
661.830000,365.970000,532.220000,658.050000,968.808444,372.365167,829.786159,685.578626
661.790000,365.870000,532.050000,657.990000,965.677844,373.208313,829.560000,686.060000
661.730000,365.750000,531.910000,657.940000,964.681743,374.473033,829.410000,686.120000
661.700000,365.590000,531.730000,657.870000,964.980000,374.020000,829.280000,686.150000
661.830000,365.020000,531.450000,657.870000,964.980000,374.020000,829.200000,686.160000
661.780000,364.910000,531.100000,657.880000,964.970000,374.040000,829.080000,686.190000
661.750000,364.830000,530.940000,657.800000,964.990000,374.000000,829.000000,686.240000
658.918038,366.275803,530.770000,657.710000,964.970000,374.000000,828.890000,686.250000
658.040000,366.660000,530.520000,657.690000,964.960000,373.990000,828.810000,686.260000
657.860000,366.610000,530.150000,657.710000,964.980000,373.980000,828.436944,685.245531
657.610000,366.580000,529.990000,657.620000,964.966343,372.154380,827.940000,684.990000
657.450000,366.490000,529.910000,657.450000,967.243144,374.051460,827.240000,684.970000
657.380000,366.020000,529.930000,657.020000,967.050000,374.000000,827.130000,684.970000
657.300000,365.920000,529.780000,656.960000,966.990000,373.960000,827.070000,684.980000
657.210000,365.860000,529.520000,656.960000,967.000000,373.980000,827.010000,684.980000
657.110000,365.760000,529.150000,656.990000,967.010000,373.980000,826.940000,684.960000
657.040000,365.650000,529.010000,656.920000,966.990000,374.000000,826.880000,684.930000
656.970000,365.540000,528.870000,656.840000,966.980000,374.000000,826.820000,684.910000
657.030000,365.040000,528.700000,656.770000,966.950000,373.970000,826.740000,684.900000
656.950000,364.970000,528.410000,656.780000,966.970000,374.010000,826.650000,684.910000
656.890000,364.900000,528.080000,656.780000,966.970000,374.000000,826.413122,685.578626
656.820000,364.820000,527.940000,656.680000,962.831843,371.522020,825.990000,685.970000
656.730000,364.730000,527.840000,656.540000,961.551143,372.154380,825.990000,685.920000
656.690000,364.640000,527.880000,656.050000,961.980000,372.010000,825.970000,685.870000
656.550000,364.570000,527.720000,655.970000,961.970000,371.980000,825.960000,685.780000
655.970000,364.280000,527.400000,655.990000,962.010000,372.000000,825.900000,685.640000
655.170000,364.500000,527.080000,655.980000,961.970000,371.990000,825.626080,684.246246
654.340000,365.040000,526.940000,655.910000,961.960000,371.970000,826.075818,684.745888
654.270000,364.960000,526.790000,655.830000,961.990000,371.990000,826.040000,684.950000
654.170000,364.880000,526.540000,655.820000,961.990000,371.970000,826.070000,684.890000
654.100000,364.800000,526.160000,655.860000,961.990000,371.980000,826.070000,684.820000
654.040000,364.710000,526.030000,655.780000,959.274342,370.257300,826.020000,684.680000
653.980000,364.610000,525.900000,655.690000,959.132042,370.678873,824.951472,684.412793
653.940000,364.480000,525.790000,655.580000,959.000000,371.000000,824.570000,683.830000
653.980000,364.030000,525.860000,655.070000,958.990000,371.010000,824.000000,683.190000
653.940000,363.950000,525.690000,655.020000,958.980000,370.970000,823.370000,682.930000
653.860000,363.850000,525.390000,655.010000,958.980000,370.980000,823.540000,682.890000
