pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y
396.346689,746.698752,310.898417,355.793520,978.295256,819.298884,774.856066,294.305050
395.251356,747.780419,310.920000,356.010000,978.030000,818.990000,774.990000,294.120000
394.940000,747.960000,310.810000,356.050000,978.040000,819.020000,774.980000,294.330000
394.790000,748.110000,310.650000,356.100000,978.070000,819.020000,774.590000,294.850000
394.660000,747.950000,310.410000,356.160000,978.050000,819.030000,774.140000,295.310000
394.420000,747.980000,310.210000,356.220000,977.079592,818.698636,774.040000,295.830000
394.120000,747.970000,310.120000,356.320000,977.060000,819.000000,773.960000,296.050000
394.060000,747.950000,310.040000,356.380000,977.260000,819.010000,773.840000,296.600000
393.990000,747.920000,309.960000,356.470000,977.660000,819.030000,773.650000,296.950000
393.840000,747.880000,309.890000,356.900000,977.850000,819.050000,773.430000,297.210000
393.600000,747.870000,309.750000,356.930000,977.840000,819.030000,773.030000,297.670000
393.180000,747.910000,309.550000,356.950000,978.880000,819.080000,772.820000,298.000000
393.080000,747.910000,309.250000,357.000000,978.970000,819.050000,773.148466,301.893370
392.980000,747.890000,309.130000,357.030000,979.110000,819.080000,772.950000,302.180000
392.930000,747.860000,309.060000,357.060000,979.890000,819.060000,772.580000,302.790000
392.760000,747.860000,308.980000,357.080000,980.020000,819.060000,772.190000,303.090000
392.490000,747.830000,308.880000,357.120000,980.060000,819.040000,771.940000,303.440000
392.120000,747.880000,308.750000,357.130000,972.622154,817.498140,771.650000,303.960000
392.030000,747.860000,308.550000,357.170000,972.970000,816.990000,771.350000,304.170000
391.950000,747.840000,308.260000,357.190000,972.950000,816.950000,771.110000,304.410000
391.870000,747.790000,308.140000,357.240000,972.950000,816.950000,770.890000,305.010000
391.700000,747.750000,308.060000,357.260000,972.980000,816.900000,770.420000,305.550000
391.370000,747.780000,307.970000,357.300000,972.900000,816.880000,769.950000,305.800000
391.070000,747.770000,307.880000,357.300000,971.400000,815.710000,769.590000,306.100000
390.990000,747.740000,307.720000,357.300000,969.785604,818.098388,769.092915,307.268430
390.920000,747.630000,307.470000,357.310000,969.950000,817.980000,768.910000,307.190000
390.790000,747.600000,307.250000,357.360000,970.010000,817.960000,768.180000,307.800000
390.470000,747.630000,307.120000,357.410000,969.980000,817.950000,767.880000,308.040000
390.110000,747.640000,307.030000,357.430000,970.000000,817.940000,767.440000,308.260000
390.020000,747.650000,306.930000,357.430000,970.070000,817.900000,766.730000,308.850000
389.940000,747.500000,306.790000,357.440000,970.050000,817.910000,766.090000,309.140000
389.880000,747.070000,306.610000,357.400000,970.060000,817.920000,765.464264,310.746410
389.640000,747.060000,306.310000,357.390000,966.543831,815.097148,764.920000,311.100000
389.170000,747.100000,306.160000,357.420000,966.980000,814.980000,763.990000,311.700000
389.030000,747.070000,306.060000,357.420000,967.050000,814.940000,763.480000,311.780000
388.930000,747.030000,305.960000,357.400000,967.030000,814.900000,763.080000,311.830000
388.800000,747.010000,305.840000,357.350000,967.040000,814.840000,762.770000,311.820000
388.450000,747.020000,305.660000,357.330000,966.543831,812.696156,763.329764,312.011130
388.120000,747.040000,305.310000,357.350000,966.980000,812.940000,762.960000,312.020000
387.990000,747.000000,305.160000,357.350000,967.040000,812.900000,762.710000,312.030000
387.870000,746.990000,305.050000,357.360000,966.990000,812.910000,762.040000,311.970000
387.680000,746.960000,304.940000,357.340000,967.000000,812.850000,761.100000,311.700000
387.340000,747.010000,304.780000,357.300000,966.980000,812.910000,760.200000,311.240000
387.040000,747.010000,304.530000,357.260000,966.960000,812.930000,760.341463,311.694950
386.970000,746.970000,304.260000,357.280000,966.970000,812.940000,759.980000,311.980000
386.810000,746.950000,304.110000,357.250000,967.020000,813.000000,759.970000,311.960000
386.390000,746.950000,304.020000,357.220000,967.030000,813.030000,759.980000,311.930000
386.090000,746.950000,303.920000,357.170000,967.060000,813.020000,759.990000,311.910000
385.980000,746.900000,303.720000,357.130000,967.050000,813.030000,758.847313,312.011130
385.840000,746.910000,303.420000,357.110000,966.920000,813.080000,758.430000,311.950000
385.490000,746.910000,303.190000,357.080000,959.655065,810.295165,758.420000,312.000000
385.070000,746.930000,303.060000,357.050000,959.655065,810.895413,758.310000,312.000000
384.970000,746.870000,302.970000,357.020000,959.970000,810.980000,758.300000,311.980000
384.840000,746.860000,302.830000,356.970000,959.970000,810.970000,756.499363,312.327310
384.480000,746.840000,302.600000,356.940000,959.980000,810.930000,756.712813,311.694950
384.070000,746.860000,302.240000,356.900000,959.920000,810.930000,757.060000,311.840000
