pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y
290.926100,282.412960,196.418965,528.201851,666.740181,290.893370,544.026623,574.584610
291.030000,281.990000,196.040000,528.000000,666.970000,290.980000,543.990000,575.090000
291.070000,281.990000,196.090000,528.000000,666.970000,290.990000,543.950000,575.150000
291.090000,281.980000,196.130000,527.980000,666.960000,290.990000,543.960000,575.190000
291.130000,281.960000,196.190000,527.970000,666.970000,290.990000,543.940000,575.170000
291.160000,281.940000,196.240000,527.960000,666.970000,290.980000,543.980000,575.160000
291.210000,281.940000,196.290000,527.920000,666.970000,290.990000,543.101673,573.214497
291.240000,281.930000,196.340000,527.900000,666.980000,290.990000,543.101673,573.214497
291.260000,281.930000,196.450000,527.880000,666.970000,291.000000,543.101673,573.214497
291.300000,281.900000,196.770000,527.700000,666.990000,290.990000,543.172823,573.319890
291.330000,281.880000,196.840000,527.650000,665.672930,289.628650,543.172823,572.792923
291.370000,281.860000,196.910000,527.590000,663.965330,289.628650,543.386273,572.898317
291.390000,281.850000,196.960000,527.530000,665.459480,288.680110,543.742023,572.582137
291.440000,281.800000,197.090000,527.160000,665.459480,288.680110,543.742023,572.055170
291.470000,281.800000,197.140000,527.150000,664.819130,287.415390,544.240073,570.895843
292.120000,281.330000,197.170000,527.150000,664.392230,285.834490,544.168923,570.158090
292.700000,280.940000,197.230000,527.090000,665.886381,285.834490,543.955473,568.366403
292.750000,280.920000,197.290000,527.120000,665.886381,285.834490,544.453523,566.574717
292.790000,280.910000,197.360000,527.070000,665.886381,282.988870,543.528573,561.726623
292.790000,280.910000,197.460000,527.050000,666.099831,282.672690,543.080000,558.170000
292.790000,280.890000,197.920000,526.930000,666.099831,282.672690,545.022723,558.670217
292.840000,280.860000,198.000000,526.890000,666.526731,282.672690,545.145303,556.841860
292.860000,280.860000,198.030000,526.810000,667.167081,284.253590,545.610000,555.030000
292.870000,280.880000,198.070000,526.690000,667.380531,284.569770,546.060000,552.970000
292.890000,280.880000,198.110000,526.700000,668.020881,283.621230,546.640000,551.050000
292.920000,280.880000,198.140000,526.620000,668.020881,283.621230,546.910000,549.040000
292.950000,280.890000,198.110000,526.500000,668.661231,283.621230,547.210000,547.070000
292.960000,280.910000,198.130000,526.130000,668.874681,283.621230,548.165768,544.340518
292.980000,280.920000,198.160000,526.030000,670.795731,281.407970,549.054140,541.906046
292.990000,280.920000,198.230000,525.930000,671.009181,281.091790,549.098558,539.142591
293.010000,280.930000,198.250000,525.880000,671.009181,281.091790,548.885264,538.035521
293.030000,280.950000,198.260000,525.760000,669.728481,281.091790,549.753894,536.514890
293.070000,280.950000,198.280000,525.710000,669.728481,281.091790,549.753894,534.643344
293.070000,280.970000,198.310000,525.600000,671.862982,280.143250,550.464592,532.771798
293.110000,280.990000,198.370000,525.570000,671.862982,280.143250,550.464592,531.836025
293.130000,281.020000,198.400000,525.560000,671.862982,280.143250,550.701491,529.964479
293.170000,281.030000,198.410000,525.510000,672.716782,279.510890,550.960000,528.110000
293.190000,281.060000,198.440000,525.120000,672.930232,279.510890,551.649088,526.338359
293.230000,281.080000,198.500000,525.170000,672.716782,279.510890,552.040000,524.470000
293.280000,281.110000,198.890000,525.110000,672.716782,279.510890,552.090000,523.000000
293.320000,281.150000,198.910000,525.050000,672.289882,278.878530,551.885987,522.595266
293.360000,281.170000,198.940000,525.000000,672.076432,278.246170,552.280819,520.723720
293.430000,281.220000,198.960000,525.000000,671.222631,277.929990,552.280819,520.723720
293.530000,281.270000,198.960000,524.970000,671.222631,277.929990,552.130000,519.990000
293.990000,281.180000,198.990000,524.960000,671.222631,277.929990,551.728054,518.267316
294.020000,281.230000,199.000000,524.920000,671.222631,277.929990,551.885987,517.448515
294.070000,281.300000,198.990000,524.950000,669.515031,275.716730,551.970000,516.020000
294.100000,281.370000,199.000000,524.970000,669.301581,275.716730,551.890000,514.980000
294.100000,281.520000,199.010000,525.010000,669.728481,276.349090,551.770000,514.040000
293.940000,281.910000,199.020000,525.030000,670.155381,276.665270,551.269118,512.270662
293.990000,281.960000,199.020000,525.070000,671.222631,277.613810,551.020000,511.360000
294.040000,282.030000,199.050000,525.100000,671.222631,277.613810,550.532098,508.527570
294.100000,282.070000,199.080000,525.170000,671.222631,277.613810,550.216232,507.903721
294.110000,282.100000,199.100000,525.220000,671.222631,277.613810,550.000000,507.860000
294.170000,282.150000,199.120000,525.320000,671.222631,277.613810,550.070000,507.900000
294.180000,282.190000,199.100000,525.450000,669.728481,277.613810,550.426809,505.408327
294.220000,282.240000,199.040000,525.900000,669.728481,277.613810,550.460000,504.870000
294.280000,282.280000,199.060000,525.990000,669.728481,277.613810,548.531616,505.564289
294.320000,282.330000,199.110000,526.080000,669.728481,277.613810,546.952288,505.564289
294.350000,282.370000,199.170000,526.130000,669.728481,277.613810,547.373442,507.435835
294.360000,282.430000,199.220000,526.200000,670.582281,279.510890,547.373442,508.527570
294.380000,282.530000,199.270000,526.270000,670.582281,279.510890,547.460000,510.090000
294.210000,282.970000,199.270000,526.430000,670.582281,281.407970,547.920000,512.000000
294.240000,283.000000,199.140000,526.990000,670.368831,281.724150,546.425845,513.830284
294.270000,283.030000,199.170000,527.040000,670.368831,281.724150,547.478730,513.986246
294.310000,283.050000,199.210000,527.110000,670.795731,285.202130,548.130000,515.180000
294.350000,283.090000,199.250000,527.150000,671.009181,285.518310,548.215750,519.288960
294.400000,283.110000,199.280000,527.220000,671.222631,282.988870,548.215750,522.096279
294.400000,283.140000,199.350000,527.250000,671.009181,282.988870,548.426327,522.252241
294.470000,283.180000,199.380000,527.370000,670.795731,282.988870,549.373924,525.683408
294.920000,283.120000,199.420000,527.480000,671.436081,286.150670,549.810000,527.770000
294.990000,283.160000,199.250000,528.040000,671.862982,287.415390,549.950000,529.850000
294.990000,283.210000,199.100000,528.630000,671.436081,288.363930,551.269118,532.389782
295.000000,283.220000,199.100000,528.710000,671.436081,288.363930,551.680000,534.130000
295.010000,283.260000,199.120000,528.760000,671.436081,288.363930,551.920000,535.980000
295.040000,283.280000,199.160000,528.810000,671.222631,288.680110,548.961573,543.550411
295.050000,283.300000,199.170000,528.860000,670.582281,289.312470,548.821188,545.837856
295.080000,283.340000,199.190000,528.910000,670.582281,289.312470,547.978880,548.749150
295.050000,283.400000,199.210000,528.950000,671.436081,289.312470,547.978880,550.204797
295.120000,283.390000,199.240000,528.990000,673.357132,290.261010,547.557726,552.908141
295.120000,283.470000,199.280000,529.020000,673.357132,290.261010,547.557726,555.403536
294.980000,284.010000,199.310000,529.030000,673.357132,290.261010,547.276956,556.235334
294.990000,284.030000,199.340000,529.040000,673.357132,290.261010,547.838495,557.483031
295.000000,284.050000,199.360000,529.050000,673.357132,290.261010,547.838495,558.938678
295.020000,284.090000,199.380000,529.060000,673.357132,290.261010,548.400034,561.226123
295.050000,284.100000,199.380000,529.080000,673.357132,290.261010,548.540419,561.226123
295.070000,284.110000,199.390000,529.070000,673.357132,290.261010,548.961573,563.721518
295.060000,284.130000,199.410000,529.080000,673.357132,290.261010,548.961573,565.385115
295.090000,284.140000,199.430000,529.070000,671.649532,290.261010,548.961573,566.216913
295.100000,284.140000,199.420000,529.050000,671.649532,290.577190,548.821188,566.216913
295.110000,284.150000,199.420000,529.020000,671.649532,290.577190,549.020000,566.190000
295.120000,284.160000,199.420000,529.020000,671.009181,291.209550,547.978880,568.712307
295.090000,284.140000,199.390000,529.000000,671.009181,291.209550,547.870000,569.170000
295.130000,284.150000,199.400000,528.960000,671.009181,291.209550,547.930000,569.320000
295.100000,284.130000,199.360000,528.940000,670.368831,291.209550,547.960000,569.260000
295.120000,284.140000,199.330000,528.890000,669.941931,290.577190,547.970000,569.130000
295.130000,284.130000,199.280000,528.860000,669.941931,290.577190,547.930000,569.190000
295.120000,284.110000,199.260000,528.810000,669.941931,290.577190,547.940000,569.190000
295.110000,284.100000,199.210000,528.750000,669.941931,290.577190,547.930000,569.160000
295.090000,284.070000,199.180000,528.640000,669.941931,290.577190,547.950000,569.140000
295.080000,284.070000,199.140000,528.590000,669.941931,290.577190,547.838495,569.752055
295.060000,284.050000,199.090000,528.460000,672.076432,289.312470,548.130000,568.990000
295.040000,284.030000,199.250000,527.890000,671.862982,289.312470,548.190000,567.360000
295.010000,284.000000,199.520000,527.140000,670.368831,288.680110,548.821188,569.128207
295.010000,283.990000,199.750000,526.550000,670.368831,288.680110,548.540419,566.008963
294.980000,283.970000,199.680000,526.440000,670.368831,288.680110,548.259649,565.177165
