pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y
146.649603,899.639445,129.393445,299.967298,742.991561,914.197603,585.150206,283.578427
147.010000,899.990000,129.010000,300.020000,742.990000,913.990000,585.010000,284.000000
147.000000,899.990000,129.010000,300.040000,743.000000,913.970000,585.010000,284.010000
147.010000,899.960000,129.020000,300.060000,742.980000,913.940000,584.980000,284.010000
147.010000,899.950000,129.020000,300.070000,742.970000,913.910000,584.970000,284.030000
147.030000,899.920000,129.030000,300.100000,742.980000,913.950000,584.970000,284.010000
147.040000,899.930000,129.040000,300.110000,742.970000,913.860000,584.970000,284.030000
147.030000,899.940000,129.050000,300.150000,742.950000,913.830000,584.940000,284.030000
147.040000,899.920000,129.050000,300.170000,743.531856,912.997107,584.930000,284.020000
147.040000,899.910000,129.060000,300.170000,744.040000,912.980000,584.950000,284.020000
147.050000,899.900000,129.060000,300.200000,744.160000,912.950000,584.960000,284.000000
147.030000,899.880000,129.050000,300.210000,744.070000,912.910000,584.950000,283.990000
147.040000,899.890000,129.060000,300.220000,744.010000,912.860000,584.960000,283.990000
147.040000,899.890000,129.060000,300.250000,744.080000,912.840000,584.940000,284.000000
147.040000,899.880000,129.060000,300.290000,744.040000,912.760000,584.930000,284.000000
147.050000,899.850000,129.080000,300.310000,742.181117,912.196776,584.970000,284.020000
147.050000,899.850000,129.080000,300.340000,741.980000,911.980000,584.970000,284.010000
147.060000,899.840000,129.080000,300.380000,741.990000,911.950000,582.683673,282.173182
147.060000,899.840000,129.100000,300.420000,742.020000,911.920000,582.970000,282.050000
147.080000,899.840000,129.090000,300.490000,741.980000,911.910000,583.050000,282.100000
147.080000,899.820000,129.000000,300.890000,742.000000,911.880000,583.030000,282.100000
147.090000,899.820000,129.010000,300.910000,742.030000,911.840000,583.010000,282.030000
147.100000,899.830000,129.030000,300.930000,742.000000,911.850000,582.980000,282.070000
147.100000,899.820000,129.030000,300.980000,742.050000,911.840000,581.924739,281.892133
147.090000,899.790000,129.050000,301.010000,740.290084,908.995454,582.114473,282.454231
147.110000,899.780000,129.050000,301.040000,740.040000,908.960000,582.080000,282.110000
147.140000,899.780000,129.060000,301.070000,740.020000,908.880000,582.040000,282.140000
147.120000,899.790000,129.070000,301.120000,740.030000,908.900000,582.040000,282.090000
147.120000,899.740000,129.090000,301.150000,740.020000,908.890000,581.165806,284.702622
147.140000,899.740000,129.100000,301.150000,740.040000,908.820000,581.165806,284.702622
147.130000,899.740000,129.110000,301.200000,740.030000,908.780000,580.786339,288.075209
147.150000,899.740000,129.120000,301.260000,740.040000,908.740000,580.786339,288.075209
147.160000,899.710000,129.120000,301.310000,740.030000,908.760000,581.165806,290.042551
147.170000,899.690000,129.120000,301.340000,740.000000,908.820000,581.165806,290.604649
147.170000,899.670000,129.100000,301.450000,740.020000,908.800000,581.165806,290.885698
147.210000,899.620000,129.010000,301.860000,740.060000,908.770000,580.786339,291.728844
147.190000,899.620000,129.010000,301.880000,740.040000,908.810000,579.837672,292.571991
147.190000,899.640000,129.020000,301.920000,740.020000,908.800000,579.837672,292.571991
147.200000,899.620000,129.050000,301.960000,740.060000,908.740000,579.837672,294.258285
147.210000,899.580000,129.050000,301.980000,740.050000,908.750000,579.837672,294.258285
