pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y
367.623984,508.360555,271.381101,602.637902,904.840070,491.681347,757.772574,657.242203
367.960000,507.960000,270.910000,603.010000,904.840070,491.681347,757.970000,657.020000
367.860000,507.990000,270.820000,603.020000,904.840070,491.681347,756.940664,657.735120
367.790000,507.980000,270.570000,603.010000,904.270870,491.681347,756.980000,658.020000
367.700000,507.980000,270.310000,602.990000,904.270870,491.681347,756.810000,658.060000
367.600000,507.980000,270.150000,603.000000,904.270870,491.681347,756.890000,658.030000
367.550000,507.990000,270.050000,603.000000,902.847870,492.102920,756.850000,658.030000
366.940000,508.160000,269.960000,603.000000,902.847870,492.102920,757.439810,658.228037
366.840000,508.180000,269.880000,603.010000,902.847870,492.946067,757.040000,657.990000
366.230000,508.480000,269.730000,603.000000,902.847870,493.367640,756.890000,658.010000
366.030000,508.900000,269.460000,602.980000,902.847870,493.367640,756.830000,658.020000
365.920000,508.920000,269.170000,602.970000,902.847870,493.367640,756.790000,658.040000
365.840000,508.910000,269.060000,602.980000,902.847870,493.367640,756.750000,658.020000
365.750000,508.910000,268.970000,603.000000,902.847870,493.367640,758.770865,656.256368
365.640000,508.930000,268.870000,603.010000,902.847870,493.367640,758.930000,655.930000
365.500000,508.950000,268.710000,603.010000,903.091838,494.091538,758.770000,655.980000
365.010000,509.070000,268.410000,603.000000,903.850772,493.716806,758.590000,656.140000
364.910000,509.070000,268.150000,602.990000,903.850772,493.716806,758.150000,656.190000
364.810000,509.080000,268.040000,603.000000,902.965349,494.091538,757.960000,656.250000
364.730000,509.060000,267.950000,603.010000,903.344816,493.529440,757.750000,656.310000
364.620000,509.060000,267.850000,603.010000,902.970000,494.000000,757.780000,656.570000
364.450000,509.090000,267.730000,603.020000,902.990000,493.980000,757.650000,656.890000
364.000000,509.200000,267.470000,602.990000,902.980000,493.990000,757.540000,656.930000
363.900000,509.180000,267.190000,602.970000,903.000000,494.000000,757.110000,656.890000
363.810000,509.190000,267.060000,602.980000,900.815038,493.904172,756.930000,656.910000
363.760000,509.160000,266.990000,602.990000,901.194505,493.904172,756.730000,656.950000
363.610000,509.190000,266.880000,602.990000,901.068016,493.904172,756.460000,656.970000
363.040000,509.480000,266.750000,602.990000,900.941527,494.841002,756.060000,656.950000
362.740000,509.990000,266.530000,602.980000,900.941527,494.841002,755.910000,656.970000
362.260000,510.110000,266.210000,602.950000,900.941527,494.841002,755.790000,656.980000
362.140000,510.110000,266.090000,602.960000,900.941527,494.841002,755.530000,656.990000
362.070000,510.090000,265.980000,602.950000,900.941527,494.841002,755.110000,656.970000
361.990000,510.080000,265.880000,602.960000,900.941527,494.841002,754.930000,656.990000
361.900000,510.070000,265.770000,602.960000,900.941527,494.841002,754.670000,656.990000
361.800000,510.070000,265.570000,602.940000,901.991034,494.809942,754.210000,656.960000
361.750000,510.080000,265.240000,602.900000,901.591266,494.809942,754.060000,656.960000
361.630000,510.070000,265.120000,602.910000,900.791731,494.809942,753.900000,656.960000
361.500000,510.100000,265.010000,602.900000,898.792894,494.809942,753.750000,656.990000
360.990000,510.240000,264.920000,602.910000,898.792894,494.809942,753.540000,656.960000
360.890000,510.230000,264.790000,602.920000,898.792894,494.809942,753.120000,656.920000
360.790000,510.240000,264.580000,602.910000,898.792894,495.994280,752.960000,656.900000
360.700000,510.240000,264.270000,602.880000,898.393127,495.994280,752.770000,656.870000
360.590000,510.280000,264.140000,602.890000,898.393127,495.994280,750.950916,658.474496
360.030000,510.440000,264.040000,602.890000,898.393127,495.994280,750.860000,657.980000
359.790000,510.960000,263.940000,602.900000,897.993359,495.402111,750.580000,657.950000
359.250000,511.080000,263.820000,602.910000,897.993359,495.402111,750.390000,657.940000
359.140000,511.080000,263.620000,602.910000,897.593592,494.217773,750.260000,657.930000
359.060000,511.090000,263.300000,602.890000,895.194987,494.809942,750.160000,657.910000
358.970000,511.060000,263.180000,602.890000,895.194987,494.809942,750.100000,657.900000
358.910000,511.090000,263.070000,602.890000,895.194987,494.809942,750.020000,657.890000
358.810000,511.050000,262.970000,602.890000,895.194987,494.809942,749.920000,657.880000
358.670000,511.070000,262.850000,602.910000,895.194987,494.809942,749.900000,657.880000
358.520000,511.070000,262.660000,602.900000,895.194987,494.809942,749.940000,657.870000
358.010000,511.210000,262.320000,602.880000,894.795220,494.809942,748.240000,657.060000
357.930000,511.210000,262.180000,602.860000,893.995685,494.809942,747.623278,657.735120
357.840000,511.200000,262.070000,602.860000,893.995685,494.809942,747.850000,657.970000
357.770000,511.170000,261.970000,602.860000,892.796383,494.809942,747.810000,657.960000
357.680000,511.160000,261.830000,602.870000,892.396615,494.809942,747.640000,657.940000
357.470000,511.210000,261.590000,602.870000,891.996848,494.809942,747.460000,657.930000
356.990000,511.350000,261.300000,602.840000,890.797546,494.809942,747.240000,657.860000
356.930000,511.320000,261.170000,602.810000,890.397778,495.994280,747.730000,658.200000
356.810000,511.350000,261.070000,602.780000,889.598243,496.586448,747.880000,657.980000
356.700000,511.360000,260.980000,602.750000,889.598243,496.586448,747.950000,657.980000
356.630000,511.320000,260.840000,602.760000,889.598243,496.586448,747.940000,657.960000
356.500000,511.290000,260.610000,602.750000,889.598243,496.586448,745.127550,656.009909
355.980000,511.460000,260.340000,602.740000,893.196150,498.955124,745.460314,656.009909
355.680000,512.010000,260.200000,602.680000,893.196150,498.955124,744.960000,655.980000
355.160000,512.130000,260.090000,602.610000,892.396615,498.955124,744.910000,655.940000
355.040000,512.130000,260.010000,602.580000,892.396615,498.955124,744.900000,655.900000
354.950000,512.120000,259.880000,602.550000,892.396615,498.955124,744.960000,655.890000
354.890000,512.120000,259.670000,602.570000,892.396615,498.955124,745.000000,655.870000
354.750000,512.100000,259.310000,602.570000,891.996848,498.362955,745.020000,655.830000
354.650000,512.110000,259.130000,602.430000,891.197313,497.770786,744.961168,654.777615
354.500000,512.100000,259.030000,602.020000,891.197313,497.770786,744.980000,654.890000
354.040000,512.220000,258.950000,602.010000,891.197313,497.770786,744.980000,654.910000
353.940000,512.230000,258.860000,601.990000,891.197313,497.770786,744.960000,654.830000
353.860000,512.230000,258.650000,601.970000,891.197313,497.770786,744.900000,654.690000
353.790000,512.200000,258.250000,602.000000,891.197313,497.770786,744.450000,654.220000
353.670000,512.190000,258.080000,601.990000,890.797546,497.770786,743.960000,653.910000
353.550000,512.200000,257.990000,601.970000,890.797546,497.770786,743.350000,653.690000
353.000000,512.460000,257.910000,601.960000,890.797546,497.770786,743.290000,653.320000
352.730000,513.000000,257.800000,601.940000,890.797546,497.770786,743.310000,653.090000
352.190000,513.120000,257.590000,601.920000,890.797546,497.770786,743.180000,652.870000
352.070000,513.110000,257.250000,601.910000,890.797546,497.770786,743.040000,652.670000
352.000000,513.080000,257.110000,601.890000,890.797546,497.770786,743.010000,652.210000
351.910000,513.110000,257.020000,601.880000,890.797546,497.770786,743.030000,652.070000
351.800000,513.070000,256.950000,601.890000,889.998011,496.586448,743.010000,651.950000
351.720000,513.100000,256.850000,601.870000,889.598243,496.586448,742.880000,651.780000
351.640000,513.090000,256.690000,601.850000,889.598243,496.586448,742.631822,651.080734
351.520000,513.060000,256.370000,601.820000,889.598243,496.586448,742.200000,650.300000
351.010000,513.190000,256.160000,601.780000,890.797546,494.217773,742.150000,650.140000
350.910000,513.190000,256.060000,601.770000,890.797546,494.217773,742.180000,650.010000
