pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y
200.904105,367.694935,114.421327,603.466080,571.739781,399.874714,460.536807,638.604459
200.970000,367.950000,113.990000,603.040000,570.951008,398.706317,460.162448,640.452899
200.920000,367.910000,113.980000,603.070000,573.908908,394.616928,460.060000,640.140000
200.910000,367.860000,113.990000,603.100000,572.528555,395.201126,459.788088,642.116496
200.890000,367.820000,113.970000,603.150000,572.528555,395.201126,460.050000,642.170000
200.860000,367.750000,113.960000,603.190000,572.528555,395.201126,460.100000,642.290000
200.830000,367.680000,113.960000,603.220000,572.528555,395.201126,459.912875,644.889157
200.810000,367.630000,113.950000,603.270000,572.528555,395.201126,460.040000,645.140000
200.830000,367.520000,113.930000,603.320000,572.528555,395.201126,460.050000,645.330000
200.960000,367.170000,113.930000,603.360000,571.345395,395.201126,460.010000,646.690000
200.940000,367.110000,113.920000,603.410000,571.148201,395.201126,460.030000,646.980000
200.920000,367.070000,113.870000,603.480000,571.345395,395.201126,460.162448,646.552753
200.890000,367.010000,113.660000,603.940000,571.345395,395.201126,460.000000,647.030000
200.850000,366.970000,113.430000,604.080000,571.345395,395.201126,460.040000,647.130000
200.810000,366.910000,113.400000,604.080000,571.345395,395.201126,460.000000,647.240000
200.790000,366.850000,113.370000,604.100000,571.345395,395.201126,460.020000,647.230000
200.760000,366.810000,113.350000,604.110000,571.345395,395.201126,460.020000,647.250000
200.730000,366.750000,113.330000,604.110000,571.345395,395.201126,460.020000,647.170000
200.750000,366.670000,113.310000,604.100000,571.542588,395.201126,460.050000,647.190000
200.710000,366.610000,113.300000,604.090000,571.542588,395.201126,460.060000,647.140000
200.780000,366.430000,113.270000,604.090000,573.120135,396.077424,460.050000,647.120000
200.900000,366.130000,113.250000,604.050000,572.528555,395.201126,460.080000,647.070000
200.860000,366.070000,113.220000,604.020000,572.528555,395.201126,460.070000,647.010000
200.830000,366.020000,113.190000,604.010000,572.528555,395.201126,460.110000,646.890000
200.800000,365.980000,113.150000,603.970000,572.134168,395.201126,461.410312,647.107285
200.760000,365.930000,113.140000,603.930000,572.134168,395.201126,461.420000,646.950000
200.710000,365.870000,113.120000,603.880000,570.951008,394.909027,461.310000,646.720000
200.680000,365.810000,113.100000,603.830000,570.951008,394.909027,461.040000,645.880000
200.640000,365.750000,113.080000,603.750000,570.951008,394.909027,460.940000,645.060000
200.620000,365.680000,113.070000,603.640000,570.951008,394.909027,460.037661,644.704313
200.620000,365.580000,113.060000,603.530000,570.951008,394.324828,459.080000,643.910000
200.840000,365.170000,113.160000,603.060000,570.951008,394.324828,458.190000,642.640000
200.820000,365.090000,113.130000,603.000000,570.556621,392.280134,459.164156,643.040716
200.770000,365.050000,113.080000,602.930000,570.556621,392.280134,459.980000,642.760000
200.730000,364.980000,113.060000,602.840000,570.556621,390.819637,460.990000,642.320000
200.680000,364.930000,113.040000,602.730000,569.570655,387.606546,461.930000,641.900000
200.620000,364.890000,113.020000,602.580000,569.373461,387.606546,459.912875,640.083211
200.630000,364.800000,113.100000,602.090000,569.373461,387.606546,459.150000,638.170000
200.530000,364.760000,113.070000,602.010000,567.993108,387.022347,458.410000,636.100000
199.990000,364.900000,113.030000,601.910000,567.795914,385.853950,458.550000,634.710000
