pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y
274.625948,806.483826,202.376397,617.272717,816.305261,817.730333,654.556812,601.867438
275.030000,806.020000,202.020000,616.940000,816.000000,817.980000,654.556812,601.867438
275.050000,806.040000,202.030000,616.890000,816.000000,818.030000,654.316681,600.622479
275.020000,806.070000,202.030000,616.830000,816.040000,818.000000,654.076550,599.555372
275.060000,806.080000,202.050000,616.780000,816.020000,818.040000,654.556812,598.132562
275.060000,806.130000,202.050000,616.690000,816.030000,818.020000,654.556812,597.954711
275.100000,806.120000,202.050000,616.610000,815.990000,818.040000,654.556812,597.954711
275.080000,806.130000,202.050000,616.500000,816.000000,818.040000,654.556812,597.243306
275.100000,806.180000,202.020000,616.100000,815.980000,818.010000,654.196615,598.132562
275.090000,806.230000,202.030000,616.050000,815.960000,818.050000,654.130000,597.710000
275.120000,806.240000,202.030000,615.990000,815.990000,818.070000,654.040000,597.110000
275.130000,806.260000,202.040000,615.940000,816.000000,818.040000,653.956484,595.642644
275.130000,806.320000,202.040000,615.870000,815.990000,818.010000,654.020000,595.600000
275.140000,806.350000,202.060000,615.820000,816.000000,818.050000,653.990000,595.110000
275.170000,806.430000,202.070000,615.740000,816.010000,818.020000,654.180000,594.830000
275.200000,806.470000,202.080000,615.660000,816.305261,821.102920,654.060000,594.290000
275.090000,806.960000,202.100000,615.590000,816.000000,820.990000,654.080000,593.930000
275.090000,806.960000,202.130000,615.510000,816.040000,821.030000,654.160000,593.620000
275.130000,807.030000,202.110000,615.120000,816.000000,821.010000,653.980000,593.030000
275.140000,807.070000,202.110000,615.060000,816.000000,821.010000,654.030000,592.670000
275.150000,807.120000,202.130000,615.030000,816.010000,821.010000,653.930000,592.150000
275.140000,807.200000,202.140000,614.990000,816.020000,821.030000,654.040000,591.970000
275.120000,807.300000,202.160000,614.950000,816.020000,821.040000,654.150000,591.680000
275.140000,807.330000,202.180000,614.900000,816.000000,821.020000,653.900000,591.090000
275.150000,807.400000,202.200000,614.850000,815.980000,821.010000,654.120000,590.910000
275.180000,807.440000,202.230000,614.790000,815.880000,821.080000,654.100000,590.730000
275.160000,807.480000,202.250000,614.750000,815.960000,821.070000,652.755827,589.239999
275.030000,807.980000,202.290000,614.740000,815.930000,821.070000,652.960000,588.890000
275.020000,808.020000,202.330000,614.710000,815.980000,821.020000,653.070000,588.710000
275.030000,808.040000,202.340000,614.650000,815.950000,821.010000,653.000000,588.290000
275.070000,808.100000,202.320000,614.560000,815.950000,821.010000,653.110000,588.030000
275.090000,808.160000,202.280000,614.110000,815.960000,821.020000,653.180000,587.850000
275.090000,808.180000,202.310000,614.060000,815.960000,821.040000,652.880000,587.220000
